엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
제품명,품목,특징,쑥부쟁이 우리밀 야채부침개,품목,중량:140g;가격:7000원;특징:유기농 원료 포함;제품명:쑥부쟁이 우리밀 야채부침개
제품명,품목,가격,5.24달러,가격,가격:5.24달러
제품명,품목,중량,140g,중량,중량:140g
제품명,품목,특징,가루 외 7가지 건조채소 포함;간편 조리;유기농 원료,특징
제품명,품목,원산지,한국,원산지,원산지:한국
제품명,품목,제품 종류,부침가루,제품 종류
제품명,품목,특징,간편 조리;유기농 원료 사용,특징
제품명,품목,가격,7000원,가격
제품명,품목,중량,140g,중량
제품명,품목,원산지,한국,원산지
제품명,품목,포장 형태,플라스틱 백,포장 형태
제품명,품목,인증,-,인증
제품명,품목,홍보문구,정말 쫄깃한 팬케이크를 위한 좋은 재료!,홍보문구
제품명,품목,원료 및 첨가물,밀가루;설탕;소금;팽창제;양파 가루;마늘 가루;후추 가루,원료 및 첨가물
경쟁제품,품목,가격,3.49달러,경쟁제품 가격
경쟁제품,품목,중량,1000g,경쟁제품 중량
경쟁제품,품목,원산지,한국,원산지
경쟁제품,품목,제품 종류,부침가루,제품 종류
경쟁제품,품목,특징,전형적인 감칠맛;양파 마늘 후추 양념,특징
경쟁제품,품목,포장 형태,플라스틱 백,포장 형태
경쟁제품,품목,인증,-,인증
경쟁제품,품목,홍보문구,정통 한국의 맛,홍보문구
경쟁제품,품목,원료 및 첨가물,밀가루;설탕;소금;팽창제;양파 가루;마늘 가루;후추 가루,원료 및 첨가물
제품명,품목,가격,3.99달러,가격
제품명,품목,중량,1000g,중량
제품명,품목,원산지,한국,원산지
제품명,품목,특징,부드럽고 쫄깃한 맛,특징
제품명,품목,포장 형태,플라스틱 백,포장 형태
제품명,품목,인증,-,인증
제품명,품목,홍보문구,더 쫄깃하고 감칠맛 나는!,홍보문구
제품명,품목,원료 및 첨가물,밀가루;옥수수 전분;소금;설탕;팽창제,원료 및 첨가물
제품명,품목,가격,2.99달러,가격
제품명,품목,중량,1000g,중량
제품명,품목,원산지,한국,원산지
제품명,품목,특징,전통적인 한국식 맛,특징
제품명,품목,포장 형태,플라스틱 백,포장 형태
제품명,품목,인증,HACCP,인증
제품명,품목,홍보문구,노릇노릇 고소하고 쫄깃한 부침가루,홍보문구
제품명,품목,원료 및 첨가물,밀가루;포도당;간장 분말;소금;설탕,원료 및 첨가물
경쟁제품,품목,가격,3.99달러,가격
경쟁제품,품목,중량,1000g,중량
경쟁제품,품목,원산지,한국,원산지
경쟁제품,품목,특징,쫄깃하고 감칠맛 나는 맛,특징
경쟁제품,품목,포장 형태,플라스틱 백,포장 형태
경쟁제품,품목,인증,HACCP,인증
경쟁제품,품목,홍보문구,더 쫄깃하고 감칠맛 나는!,홍보문구
경쟁제품,품목,원료 및 첨가물,밀가루;옥수수 전분;소금;설탕;쌀가루;베이킹 파우더,원료 및 첨가물
제품명,품목,가격,2.99달러,가격
제품명,품목,중량,1000g,중량
제품명,품목,원산지,한국,원산지
제품명,품목,특징,전통적인 한국식 맛,특징
제품명,품목,포장 형태,플라스틱 백,포장 형태
제품명,품목,인증,HACCP,인증
제품명,품목,홍보문구,노릇노릇 고소하고 쫄깃한 부침가루,홍보문구
제품명,품목,원료 및 첨가물,밀가루;포도당;간장 분말;소금;설탕,원료 및 첨가물
경쟁제품,품목,가격,3.99달러,가격
경쟁제품,품목,중량,1000g,중량
경쟁제품,품목,원산지,한국,원산지
경쟁제품,품목,특징,더 쫄깃하고 감칠맛 나는!,특징
경쟁제품,품목,포장 형태,플라스틱 백,포장 형태
경쟁제품,품목,인증,HACCP,인증
경쟁제품,품목,홍보문구,더 쫄깃하고 감칠맛 나는!,홍보문구
경쟁제품,품목,원료 및 첨가물,밀가루;옥수수 전분;소금;설탕;쌀가루;베이킹 파우더,원료 및 첨가물
