엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
인도네시아,국가,수입규모,염장미역,품목,국가:인도네시아;시기:2024년;수입액:273억원
한국,국가,수출규모,염장미역,품목,국가:한국;시기:2023년;수출액:76억 원
인도네시아,국가,생산규모,염장미역,품목,국가:인도네시아;시기:2022년;생산량:46984
한국,국가,생산규모,염장미역,품목,국가:한국;시기:2022년;생산량:500
인도네시아,국가,HS CODE,염장미역,품목,HS CODE:1212.21-2020
염장미역,품목,HS CODE,인도네시아 HS CODE,코드,1212.21-2020
염장미역,품목,HS CODE,한국 HS CODE,코드,1212.21
인도네시아,국가,수입단가,염장미역,품목,수입단가:1532만 원/톤;시기:2023년
한국,국가,수출액,염장미역,품목,금액:76억 원;시기:2023년
염장미역,품목,수입액,인도네시아,시기:2023년;수입액:225억 원
염장미역,품목,수출액,한국,시기:2023년;수출액:38억 원
인도네시아,국가,염장미역,생산,생산량,46984톤
염장미역,품목,가공형태,스낵,가공형태,바삭한 칩 또는 시트
염장미역,품목,유통채널,재래시장,점유율,69.7%
염장미역,품목,유통채널,소매점,점유율,16.2%
염장미역,품목,유통채널,하이퍼마켓/슈퍼마켓,점유율,6.1%
염장미역,품목,유통채널,전문점,점유율,4.0%
염장미역,품목,유통채널,기타,점유율,4.0%
인도네시아,기업,유통채널,토코피디아,유통업체,홈페이지:www.tokopedia.com;매출액:약 5억 6000만 달러;투자:중국 알리바바, 일본 소프트뱅크;상장:2022년
인도네시아,기업,유통채널,쇼피 인도네시아,유통업체,홈페이지:www.shopee.co.id;매출액:미기재;점유율:1위
인도네시아,기업,유통채널,무궁화마트,유통업체,홈페이지:www.mugunghwa.co.id;매장수:8개;설립:1986년
인도네시아,기업,유통채널,파파야프레시갤러리,유통업체,홈페이지:www.papayabali.co.id;매장수:11개;설립:2005년
인도네시아,기업,유통채널,랜치마켓,유통업체,홈페이지:www.ranchmarket.co.id;매장수:23개;설립:1997년
인도네시아,기업,유통채널,반다르자카르타,레스토랑,홈페이지:www.bandar-djakarta.com;매장수:5개
인도네시아,기관,수입검역,인도네시아 식품의약품안전청,기관,등록필수;인허가 필요;검역증명서 필요
염장미역,품목,인도네시아,수입검역,검역절차,서류제출:사업자등록증,검역서;검사:서류,임상,정밀검사
염장미역,품목,인도네시아,통관,절차,수입신고서,관세납부,반출
염장미역,품목,인도네시아,라벨링,규정,제품명,성분목록,유통기한,할랄인증
염장미역,품목,인도네시아,인증,할랄,BPJPH,인증서번호,인증마크
염장미역,품목,인도네시아,라벨,표시,제품명,성분,생산일자,유통기한,영양성분
염장미역,품목,인도네시아,HS CODE,1212.21,관세율,0% 또는5%
염장미역,품목,인도네시아,생산,생산량,46984톤
염장미역,품목,한국,생산,생산량,500톤
염장미역,품목,한국,HS CODE,1212.21
염장미역,품목,한국,수출액,38억 원
염장미역,품목,인도네시아,수입액,225억 원
염장미역,품목,인도네시아,수입단가,1,532만 원/톤
염장미역,품목,한국,수출액,38억 원
염장미역,품목,한국,수입액,0.5억 원
염장미역,품목,한국,수출량,70톤
염장미역,품목,인도네시아,수입량,948톤
염장미역,품목,인도네시아,수입단가,1,532만 원/톤
염장미역,품목,인도네시아,수입단가,1,532만 원/톤
염장미역,품목,인도네시아,수입액,225억 원
염장미역,품목,인도네시아,수입액,273억 원
