엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
한국,국가,수출국,독일,국가,시기:2024년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
한국,국가,수출품목,김치,품목,수출액:170만달러;시기:2023년
