엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
마카오,지역,수출국,한국,국가,시기:2024년;국가:마카오
마카오,지역,수출국,중국,국가,시기:2024년;국가:중국
마카오,지역,수입국,한국,국가,시기:2024년;국가:한국
마카오,지역,수입국,중국,국가,시기:2024년;국가:중국
마카오,지역,수입국,호주,국가,시기:2024년;국가:호주
마카오,지역,수입국,프랑스,국가,시기:2024년;국가:프랑스
마카오,지역,수입국,인도네시아,국가,시기:2024년;국가:인도네시아
마카오,지역,수입국,홍콩,국가,시기:2024년;국가:홍콩
마카오,지역,수입국,미국,국가,시기:2024년;국가:미국
마카오,지역,수입국,일본,국가,시기:2024년;국가:일본
마카오,지역,수입국,브라질,국가,시기:2024년;국가:브라질
마카오,지역,수입국,영국,국가,시기:2024년;국가:영국
마카오,지역,수입국,태국,국가,시기:2024년;국가:태국
마카오,지역,수입국,한국,국가,시기:2024년;국가:한국
마카오,지역,수출액,2023,수치,수출액:60015만달러;시기:2023
마카오,지역,수입액,2023,수치,수입액:26151만달러;시기:2023
한국,국가,수출품목,한국산 식품,품목,수출액:약120만달러;시기:2023
한국,국가,수출품목,한국산 인삼,품목,수출액:약27000달러;시기:2023
한국,국가,수출품목,한국산 베이커리,품목,수출액:약11만달러;시기:2023
한국,국가,수출품목,한국산 조제식료품,품목,수출액:약9만달러;시기:2023
한국,국가,수출품목,한국산 무알코올 음료,품목,수출액:약17만달러;시기:2023
한국,국가,수출품목,한국산 소스조제품,품목,수출액:약17만달러;시기:2023
한국,국가,수출품목,한국산 라면,품목,수출액:약11300달러;시기:2023
마카오,지역,수출액,2023,수치,수출액:60150만달러;시기:2023
마카오,지역,수입액,2023,수치,수입액:26151만달러;시기:2023
포도주,품목,수출액,2023,수치,수출액:24370만달러;시기:2023
빵,품목,수출액,2023,수치,수출액:8862만달러;시기:2023
포도즙증류주,품목,수출액,2023,수치,수출액:8064만달러;시기:2023
위스키,품목,수출액,2023,수치,수출액:6521만달러;시기:2023
조제식료품,품목,수출액,2023,수치,수출액:4388만달러;시기:2023
볶은커피,품목,수출액,2023,수치,수출액:1346만달러;시기:2023
영유아조제식료품,품목,수출액,2023,수치,수출액:813만달러;시기:2023
스위트비스킷,품목,수출액,2023,수치,수출액:794만달러;시기:2023
홍차,품목,수출액,2023,수치,수출액:644만달러;시기:2023
포도주,품목,수입액,2023,수치,수입액:39177만달러;시기:2023
주정음료,품목,수입액,2023,수치,수입액:28987만달러;시기:2023
포도 증류주,품목,수입액,2023,수치,수입액:15272만달러;시기:2023
조제식료품,품목,수입액,2023,수치,수입액:11991만달러;시기:2023
식용동물성생산품,품목,수입액,2023,수치,수입액:11253만달러;시기:2023
영유아조제식료품,품목,수입액,2023,수치,수입액:7898만달러;시기:2023
빵,품목,수입액,2023,수치,수입액:7114만달러;시기:2023
위스키,품목,수입액,2023,수치,수입액:6906만달러;시기:2023
인삼차,품목,수출액,2023,수치,수출액:27000달러;시기:2023
포장 없는 식료품점,지역,특징,포장 없는 판매방식,속성,포장:없음
친환경 일회용품,지역,특징,친환경 소재,속성,재질:나뭇잎;소재:친환경
포장재,지역,특징,재사용 가능,속성,재질:실리콘
마카오,지역,환경,폐기물 배출량,수치,1인당일일폐기물:1.77kg;시기:2022
마카오,지역,환경,플라스틱 사용규제,내용,내용:일회용 플라스틱 봉지 금지;스티로폼 규제;일회용 빨대 금지;수입 금지
마카오,지역,환경,재사용 장바구니,속성,경품이벤트참여:참여
마카오,지역,환경,포장 없는 식료품점,속성,포장:없음
마카오,지역,환경,친환경 일회용품,속성,재질:나뭇잎;소재:친환경
