엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
캐나다,국가,수입국,메기살,품목,HS CODE:0304.62;수입규모:312억원;수입단가/톤:402만원;시기:2024년
한국,국가,수출국,메기살,품목,수출규모:2억4494만 원;중량:41358kg;수출단가/톤:402만 원;시기:2023년
캐나다,국가,수입국,한국,국가,수입액:집계되지 않음
한국,국가,수출국,중국,국가,수출량:40955kg;수출금액:180950만 원;시기:2023년
한국,국가,수출국,일본,국가,수출량:403kg;수출금액:2552만 원;시기:2023년
캐나다,국가,수입국,베트남,국가,수입액:304억 원
캐나다,국가,수입국,중국,국가,수입액:3억 원
캐나다,국가,수입국,미국,국가,수입액:2억 원
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입액:312억 원;수입단가/톤:402만 원;시기:2024년
캐나다,국가,수입,HS CODE:0304.62-0000,품목,HS CODE:0304.62-0000;수입액:집계되지 않음
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입단가/톤:402만 원;시기:2023년
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입량:집계되지 않음
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입액:312억 원;수입단가/톤:402만 원;시기:2024년
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입액:집계되지 않음
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입량:집계되지 않음
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입단가/톤:402만 원;시기:2023년
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입액:312억 원;수입단가/톤:402만 원;시기:2024년
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입액:집계되지 않음
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입량:집계되지 않음
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입단가/톤:402만 원;시기:2024년
한국,국가,수출,메기살,품목,수출규모:2억4494만 원;중량:41358kg;수출단가/톤:402만 원;시기:2023년
캐나다,국가,수입,메기살,품목,HS CODE:0304.62;수입액:312억 원;수입단가/톤:402만 원;시기:2024년
캐나다,국가,수입,메기살,품목,HS CODE:0304.62;수입액:집계되지 않음
한국,국가,수출,중국,국가,수출량:40955kg;수출금액:180950만 원;시기:2023년
한국,국가,수출,일본,국가,수출량:403kg;수출금액:2552만 원;시기:2023년
캐나다,국가,수입,베트남,국가,수입액:304억 원
캐나다,국가,수입,중국,국가,수입액:3억 원
캐나다,국가,수입,미국,국가,수입액:2억 원
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입액:312억 원;수입단가/톤:402만 원;시기:2024년
캐나다,국가,수입,HS CODE:0304.62-0000,품목,HS CODE:0304.62-0000;수입액:집계되지 않음
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입단가/톤:402만 원;시기:2023년
캐나다,국가,수입,HS CODE:0304.62,품목,HS CODE:0304.62;수입량:집계되지 않음
