엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
인도네시아,국가,수출시장,딸기,품목,원산지:인도네시아
S사,기업,제조,수출딸기,품목,제품명:S사 수출딸기;인증:GAP
딸기,품목,품종,금실,품종,품종:금실
딸기,품목,포장,250g*8Pack,포장,중량:250g*8Pack
딸기,품목,포장,330g*4Pack,포장,중량:330g*4Pack
딸기,품목,포장,플라스틱 팩,포장,포장형태:플라스틱 팩
딸기,품목,특징,육질이 단단하고 단맛이 강함,특징,맛:육질이 단단하고 단맛이 강함
딸기,품목,인증,수출용 딸기품종,인증,인증서:GAP인증서
딸기,품목,생산자,생산자,관계,생산자:생산자에게 제공받는 안전한 고품질의 제품
경쟁제품,품목,포장,250g,포장,중량:250g
경쟁제품,품목,포장,500g,포장,중량:500g
경쟁제품,품목,포장,플라스틱 팩,포장,포장형태:플라스틱 팩
경쟁제품,품목,인증,인증 미표기,인증서,인증서 미표기
경쟁제품,품목,가격,28500루피아,가격,가격:28500루피아
경쟁제품,품목,가격,46000루피아,가격,가격:46000루피아
경쟁제품,품목,가격,18000루피아,가격,가격:18000루피아
한국산 딸기,품목,가격,250000루피아,가격,가격:250000루피아
일본산 딸기,품목,가격,350000루피아,가격,가격:350000루피아
한국산 딸기,품목,중량,250g,중량,중량:250g
일본산 딸기,품목,중량,150g,중량,중량:150g
인도네시아,국가,시장,딸기,품목,원산지:인도네시아
크리스 스트로베리,기업,제조,딸기,품목,제품명:크리스 스트로베리
올 시즌스 홀란드,기업,제조,딸기,품목,제품명:올 시즌스 스트로베리
라 프레사 팜,기업,제조,딸기,품목,제품명:라 프레사 밀키 스위트 스트로베리
파파야 프레시 갤러리,기업,운영,매장,관계,매장명:파파야 프레시 갤러리
파파야 프레시 갤러리,기업,판매,딸기,품목,제품명:크리스 스트로베리
파파야 프레시 갤러리,기업,판매,딸기,품목,제품명:크리스 스트로베리
올 프레시,기업,운영,매장,관계,매장명:올 프레시
올 프레시,기업,판매,딸기,품목,제품명:셀레브레이션
파머스 마켓,기업,운영,매장,관계,매장명:파머스 마켓
파머스 마켓,기업,판매,딸기,품목,제품명:러브 베리스 그로잉 포 유 스트로베리
파머스 마켓,기업,판매,딸기,품목,제품명:스트로베리 호코웨즈
그랜드럭키 슈퍼스토어,유통채널,판매,딸기,품목,제품명:효시이 스트로베리
그랜드럭키 슈퍼스토어,유통채널,판매,딸기,품목,제품명:진영 팜 스트로베리
그랜드럭키 슈퍼스토어,유통채널,판매,딸기,품목,제품명:셀라 팜 스위트 스트로베리
푸드홀,유통채널,판매,딸기,품목,제품명:라 프레사 밀키 스위트 스트로베리
파파야 프레시 갤러리,유통채널,판매,딸기,품목,제품명:크리스 스트로베리
파파야 프레시 갤러리,유통채널,판매,딸기,품목,제품명:크리스 스트로베리
파머스 마켓,유통채널,판매,딸기,품목,제품명:러브 베리스 그로잉 포 유 스트로베리
파머스 마켓,유통채널,판매,딸기,품목,제품명:스트로베리 호코웨즈
