엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
태국,국가,시장규모,육류시장,시장,시기:2024년;규모:12200000000000원
태국,국가,시장성장률,육류시장,시장,시기:2019-2023;연평균성장률:4.4%
태국,국가,시장규모,육류대체품시장,시장,시기:2023;규모:591억 원
태국,국가,시장성장률,육류대체품시장,시장,시기:2019-2023;연평균성장률:10.1%
태국,국가,시장규모,육류대체품시장,시장,시기:2023;규모:591억 원
태국,국가,시장성장률,육류대체품시장,시장,시기:2019-2023;연평균성장률:7.8%
태국,국가,HS CODE,HS CODE 2106.90,HS CODE,품명:기타
태국,국가,HS CODE,HS CODE 2106.90,HS CODE,수입액 2023:1080000000000원
태국,국가,HS CODE,HS CODE 2106.90,HS CODE,한국 수입액 2023:186억 원;연평균성장률:9.1%
태국,국가,수입액,HS CODE 2106.90,HS CODE,2023:186억 원
태국,국가,수입액,HS CODE 2106.90,HS CODE,2019:98억 원
태국,국가,수입액,HS CODE 2106.90,HS CODE,2020:142억 원
태국,국가,수입액,HS CODE 2106.90,HS CODE,2021:150억 원
태국,국가,수입액,HS CODE 2106.90,HS CODE,2022:135억 원
태국,국가,수입액,HS CODE 2106.90,HS CODE,2023:186억 원
태국,국가,대체육시장규모,시장,시기:2023;규모:591억 원
태국,국가,대체육시장성장률,시장,시기:2019-2023;연평균성장률:10.1%
태국,국가,대체육시장성장률,시장,시기:2024-2028;연평균성장률:7.8%
태국,국가,대체육시장규모,시장,시기:2023;규모:591억 원
태국,국가,대체육시장규모,시장,시기:2028 예상;규모:871억 원
태국,국가,주요 원재료,대체육,원재료,대두|완두|쌀|버섯
태국,국가,대체육개발기업,기업,이름:CPF;브랜드:미트제로;투자:2021년
태국,국가,대체육기업,기업,이름:NRF;특징:태국 증시 상장
태국,국가,대체육기업,기업,이름:타이 유니온;투자:세포 배양육
태국,국가,대체육시장,시장,시기:2023;규모:591억 원;성장률:10.1%
태국,국가,대체육시장,시장,시기:2024-2028;연평균성장률:7.8%;규모:871억 원
태국,국가,대체육,제품유형,HS CODE:2106.90;품명:기타
태국,국가,대체육,주요 재료,대두|버섯|쌀|완두
태국,국가,대체육,가격대,약100바트(약3938원) / 100g
태국,국가,대체육,소비자수요,건강|종교적 이유|맛과 식감중시
태국,국가,홍보경로,대체육,SNS(페이스북,인스타그램,틱톡),이벤트,전시회
태국,국가,유통채널,대체육,슈퍼마켓|건강식품점|레스토랑
태국,국가,인증,대체육,HACCP|GMP|할랄|유기농
태국,국가,라벨표시,대체육,제품명|성분|원산지|유통기한|알레르기정보
태국,국가,수출요건,대체육,수입허가서|식물검역증명서|태국 식약청 등록
태국,국가,시장진입전략,대체육,오프라인:슈퍼마켓,레스토랑 온라인:쇼핑몰,SNS
태국,국가,홍보방법,대체육,소셜미디어|이벤트|시식행사|인플루언서
태국,국가,관련인증,대체육,HACCP|GMP|할랄|유기농|글로벌 GAP
