엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
아마존,온라인쇼핑몰,판매제품,7가지 모듬해초 J사,품목,원산지:한국;가격:17.99달러;중량:56g
월마트,온라인쇼핑몰,판매제품,오가닉 퍼시픽 와카메,품목,원산지:한국;가격:4.98달러;중량:50g
크로거,온라인쇼핑몰,판매제품,건조 해초 샐러드,품목,원산지:한국;가격:14.99달러;중량:20g
아리랑 슈퍼마켓,오프라인매장,판매제품,청정해역 줄기미역,품목,원산지:한국;가격:1.99달러;중량:283g
에이치 마트,오프라인매장,판매제품,양념 해초 샐러드,품목,원산지:중국;가격:6.99달러;중량:500g
홀 푸드 마켓,오프라인매장,판매제품,발효 해초 샐러드,품목,원산지:미국;가격:9.99달러;중량:454g
시온 마켓,오프라인매장,판매제품,삼색해초,품목,원산지:한국;가격:2.99달러;중량:300g
아틀란틱 씨 팜,생산기업,생산,발효 해초 샐러드,품목,원산지:미국;설립연도:2009;특징:친환경;포장:병
제이원,생산기업,생산,완도산 미역줄기,품목,원산지:한국;설립연도:1998;특징:한국산
해태 USA,생산기업,생산,청정해역 줄기미역,품목,원산지:한국;설립연도:1980;특징:한국산;포장:파우치
그랜드 BK,생산기업,생산,양념 해초 샐러드,품목,원산지:중국;설립연도:2005;특징:가공식품;포장:파우치
아틀란틱 씨 팜,생산기업,생산,매콤 고추장 해초 샐러드,품목,원산지:한국;설립연도:2009;특징:친환경;포장:파우치
초립동이,생산기업,생산,염장 미역줄기,품목,원산지:한국;설립연도:1995;특징:염장;포장:파우치
해오름,생산기업,생산,미역줄기,품목,원산지:한국;설립연도:1988;특징:청정해역;포장:파우치
Ocean Approved Inc,생산기업,생산,발효 해초 샐러드,품목,원산지:미국;설립연도:2000;특징:발효;포장:병
B사,생산기업,생산,삼색해초,품목,원산지:한국;설립연도:2010;특징:염장;포장:파우치
