엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
사우디아라비아,국가,수출국,한국,국가,시기:2024년;수출액:37455
한국,기업,수출,사우디아라비아,국가,시기:2024년;수출액:37455
한국,기업,수출,라면,품목,시기:2024년;수출액:11278
한국,기업,수출,아이스크림,품목,시기:2024년;수출액:2863
한국,기업,수출,김,품목,시기:2024년;수출액:261
한국,기업,수출,떡볶이,품목,시기:2024년;수출액:없음
한국,기업,수출,김치,품목,시기:2024년;수출액:없음
한국,기업,수출,라면,품목,시기:2019-2023;수출액증가율:31%
한국,기업,수출,아이스크림,품목,시기:2019-2023;수출액증가율:10.3%
한국,기업,수출,김,품목,시기:2019-2023;수출액증가율:약129.6%
사우디아라비아,국가,수입국,중동,지역,시기:2024년;수입액:296억
사우디아라비아,국가,수입국,한국,국가,시기:2024년;수입액:약33.95백만
사우디아라비아,국가,수입국,브라질,국가,시기:2024년;수입액:약321억
사우디아라비아,국가,수입국,인도,국가,시기:2024년;수입액:약21.9억
사우디아라비아,국가,수입국,미국,국가,시기:2024년;수입액:약3.4억
사우디아라비아,국가,수입국,호주,국가,시기:2024년;수입액:약15.7억
사우디아라비아,국가,수입국,아르헨티나,국가,시기:2024년;수입액:약15.7억
사우디아라비아,국가,수입국,러시아,국가,시기:2024년;수입액:약14.5억
사우디아라비아,국가,수입국,한국,국가,시기:2024년;수입액:약3.4백만
사우디아라비아,국가,수입품목,옥수수,품목,시기:2022;수입액:약1.69억
사우디아라비아,국가,수입품목,듀럼종밀,품목,시기:2022;수입액:약1.62억
사우디아라비아,국가,수입품목,보리,품목,시기:2022;수입액:약1.49억
사우디아라비아,국가,수입품목,쌀,품목,시기:2022;수입액:약1.36억
사우디아라비아,국가,수입품목,조제식료품,품목,시기:2022;수입액:약1.00억
한국,기업,수출,사우디아라비아,국가,시기:2024년;수출액:약3.75백만
한국,기업,수출,라면,품목,시기:2019-2023;수출액증가율:약31%
한국,기업,수출,김,품목,시기:2019-2023;수출액증가율:약129.6%
한국,기업,수출,떡볶이,품목,시기:2024년;수출액:없음
한국,기업,수출,김치,품목,시기:2024년;수출액:없음
사우디아라비아,국가,수출품목,라면,품목,시기:2024년;수출액:약1.13백만
사우디아라비아,국가,수출품목,아이스크림,품목,시기:2024년;수출액:약0.29백만
사우디아라비아,국가,수출품목,김,품목,시기:2024년;수출액:약0.26백만
사우디아라비아,국가,수출품목,떡볶이,품목,시기:2024년;수출액:없음
사우디아라비아,국가,수출품목,김치,품목,시기:2024년;수출액:없음
사우디아라비아,국가,수입품목,가공 치즈,품목,시기:2022;수입액:약2.04억
사우디아라비아,국가,수입품목,조리파스타,품목,시기:2022;수입액:약2.37억
사우디아라비아,국가,수입품목,무농축 무첨가 우유·크림,품목,시기:2022;수입액:약2.37억
사우디아라비아,국가,수입품목,옥수수,품목,시기:2022;수입액:약1.69억
사우디아라비아,국가,수입품목,듀럼종밀,품목,시기:2022;수입액:약1.62억
사우디아라비아,국가,수입품목,보리,품목,시기:2022;수입액:약1.49억
사우디아라비아,국가,수입품목,쌀,품목,시기:2022;수입액:약1.36억
사우디아라비아,국가,수입품목,조제식료품,품목,시기:2022;수입액:약1.00억
사우디아라비아,국가,수입품목,팜유,품목,시기:2022;수입액:약1.69억
사우디아라비아,국가,수입품목,닭고기,품목,시기:2022;수입액:약0.86억
사우디아라비아,국가,수입품목,사탕수수당,품목,시기:2022;수입액:약0.64억
사우디아라비아,국가,수입품목,대두유,품목,시기:2022;수입액:약0.62억
사우디아라비아,국가,수입품목,과실류,품목,시기:2022;수입액:약0.34억
사우디아라비아,국가,수입품목,채소류,품목,시기:2022;수입액:약0.11억
사우디아라비아,국가,수입품목,육류,품목,시기:2022;수입액:약0.33억
사우디아라비아,국가,수입품목,유기농·식물성·글루텐프리 식품,품목,시기:2022;수입액:약0.11억
사우디아라비아,국가,수입품목,음료,품목,시기:2022;수입액:약0.18억
사우디아라비아,국가,수입품목,가공 식품,품목,시기:2022;수입액:약2.37억
사우디아라비아,국가,수입품목,무설탕 음료,품목,시기:2022;수입액:약0.11억
사우디아라비아,국가,수입품목,천연 주스,품목,시기:2022;수입액:약0.11억
사우디아라비아,국가,수입품목,포장재,품목,시기:2022;수입액:약0.11억
사우디아라비아,국가,수입품목,음료,품목,시기:2022;수입액:약0.18억
사우디아라비아,국가,수입품목,가공 식품,품목,시기:2022;수입액:약2.37억
