엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
일본,국가,시장규모,유아용 과자,품목,시기:2024년;시장규모:1.06조원
일본,국가,시장규모,유아용 스낵 및 기타,품목,시기:2024년;시장규모:858억 원
일본,국가,수입액,HS CODE 1901.10,품목,시기:2022;수입액:1200만 원
와코도,기업,브랜드,유아용 과자,품목,브랜드명:와코도
에디슨마마,기업,브랜드,유아용 과자,품목,브랜드명:에디슨마마
쿠치도케,제품,제품명,유아용 쌀과자,품목,중량:20g*5개;가격:1930엔
스무디,제품,제품명,유아용 스낵,품목,중량:80g;가격:2480엔
작은 물고기 스낵,제품,제품명,유아용 스낵,품목,중량:30g;가격:173엔
유기농 베이비 스무디,제품,제품명,유기농 유아 스무디,품목,중량:90g;가격:3924엔
말린 고구마,제품,제품명,건조 고구마,품목,중량:70g;가격:1340엔
아세설팜칼륨,식품첨가물,사용기준,아세설팜칼륨,품목,사용량:2.5g/kg 이하
황산알루미늄 암모늄,식품첨가물,사용기준,황산알루미늄 암모늄,품목,사용량:0.1g/kg 이하
황산알루미늄 칼륨,식품첨가물,사용기준,황산알루미늄 칼륨,품목,사용기준:일반사용기준(된장에 사용 금지)
스테아릴젖산 칼슘,식품첨가물,사용기준,스테아릴젖산 칼슘,품목,사용량:4.0g/kg 이하
프로피온산,식품첨가물,사용기준,프로피온산,품목,사용목적:착향
메틸셀룰로스,식품첨가물,사용기준,메틸셀룰로스,품목,사용량:2.0%
아플라톡신 B1,유해물질,잔류허용기준,아플라톡신 B1,품목,잔류허용기준:10ppb 이하
컴프리,유해물질,잔류허용기준,컴프리,품목,잔류허용기준:불검출
플루옥사스트로빈,유해물질,잔류허용기준,플루옥사스트로빈,품목,잔류허용기준:0.01ppm
세닥세인,유해물질,잔류허용기준,세닥세인,품목,잔류허용기준:0.01ppm
밀,원재료,성분,유아용 과자,품목,성분명:밀
계란,원재료,성분,유아용 과자,품목,성분명:계란
쌀,원재료,성분,유아용 과자,품목,성분명:쌀
설탕,성분,빈도,유아용 과자,품목,빈도:278
밀가루,성분,빈도,유아용 과자,품목,빈도:171
야채,성분,빈도,유아용 과자,품목,빈도:137
과일,성분,빈도,유아용 과자,품목,빈도:14
칼슘,홍보문구,빈도,유아용 과자,품목,빈도:171
저당,홍보문구,빈도,유아용 과자,품목,빈도:4
유기농 재료,홍보문구,빈도,유아용 과자,품목,빈도:25
수제로 만든,홍보문구,빈도,유아용 과자,품목,빈도:11
드럭스토어,유통채널,점유율,일본 유아식,품목,점유율:47.6%
온라인,유통채널,점유율,일본 유아식,품목,점유율:10.2%
하이퍼마켓/슈퍼마켓,유통채널,점유율,일본 유아식,품목,점유율:19.2%
아마존,유통채널,점유율,일본 유아식,품목,점유율:없음(온라인)
라이프,기업,유통채널,일본 유통업체,품목,유형:슈퍼마켓;점포수:308개
맥스밸류,기업,유통채널,일본 유통업체,품목,유형:슈퍼마켓;점포수:721개
베이비저러스,기업,유통채널,일본 유통업체,품목,유형:영유아용품점;매장수:약126개
아마존,기업,유통채널,온라인 쇼핑몰,품목,유형:온라인;점유율:2021년 1위
라쿠텐,기업,유통채널,온라인 쇼핑몰,품목,유형:온라인;점유율:높음
후생노동성,기관,인증,일본 식품 안전,품목,인증명: HACCP,유기농 JAS
AEO,기관,인증,수출입기업,품목,속성:신속통관;세관검사면제
일본,국가,수출입,유아용 과자,품목,속성:수출국가:일본;수입액:1200만 원(2022)
일본,국가,수입액,HS CODE 1901.10,품목,시기:2022;수입액:1200만 원
일본,국가,시장규모,유아용 과자,품목,시기:2024년;시장규모:858억 원
일본,국가,시장규모,유아용 스낵 및 기타,품목,시기:2024년;시장규모:858억 원
