엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
이탈리아,국가,수출 대상국,홍삼음료,품목,시기:2024
홍삼음료,품목,제조사,산 베네데또,기업,설립연도:1956
홍삼음료,품목,제조사,주에그,기업,설립연도:1965
홍삼음료,품목,제조사,A사,기업,설립연도:2005
산 베네데또,기업,본사 위치,이탈리아,국가,위치:Via Mons. C. Breda 50 31038 Paese TV
산 베네데또,기업,생산품,미네랄 워터,품목,무알코올 음료
산 베네데또,기업,진출 채널,까르푸,유통채널,오프라인
산 베네데또,기업,진출 채널,아마존,유통채널,온라인
산 베네데또,기업,포장 현지화,포장 디자인 문구 방식 및 사용,속성
주에그,기업,본사 위치,이탈리아,국가,위치:Via Francia 6 - 37136 VERONA - ITALY
주에그,기업,생산품,석류음료,품목,수입국가:이탈리아
주에그,기업,설립연도,1965,연도
A사,기업,본사 위치,경기도 포천시,지역,위치:경기도 포천시 화현면 금강로 3981
A사,기업,생산품,홍삼음료,품목,수입국가:한국
A사,기업,설립연도,2005,연도
홍삼 담은 석류,제품,제품명,홍삼 담은 석류,품목,가격:27.72유로,용량:1500ml,포장:종이상자/플라스틱 파우치,특징:석류 피부에 좋은 파우치
홍삼 담은 석류,제품,가격,27.72유로,속성
홍삼 담은 석류,제품,용량,1500ml,속성
홍삼 담은 석류,제품,포장,종이상자/플라스틱 파우치,속성
까르푸,유통업체,매장명,까르푸,유통채널,위치:밀라노
까르푸,유통업체,판매 제품,경쟁제품 ①,품목,가격:1.29유로,용량:400ml
까르푸,유통업체,판매 제품,경쟁제품 ②,품목,가격:1.95유로,용량:500ml
까르푸,유통업체,판매 제품,경쟁제품 ③,품목,가격:1.95유로,용량:1000ml
데엠 드로게리 막트,유통업체,매장명,데엠 드로게리 막트,유통채널,위치:밀라노
데엠 드로게리 막트,유통업체,판매 제품,경쟁제품 ④,품목,가격:2.19유로,용량:250ml
데엠 드로게리 막트,유통업체,판매 제품,경쟁제품 ⑤,품목,가격:2.19유로,용량:250ml
데엠 드로게리 막트,유통업체,판매 제품,경쟁제품 ⑥,품목,가격:1.29유로,용량:240ml
데엠 드로게리 막트,유통업체,판매 제품,경쟁제품 ⑦,품목,가격:3.49유로,용량:330ml
탕 푸드 마켓,유통업체,매장명,탕 푸드 마켓,유통채널,위치:밀라노
탕 푸드 마켓,유통업체,판매 제품,경쟁제품 ⑧,품목,가격:2.20유로,용량:400ml
탕 푸드 마켓,유통업체,판매 제품,경쟁제품 ⑨,품목,가격:1.50유로,용량:350ml
탕 푸드 마켓,유통업체,판매 제품,경쟁제품 ⑩,품목,가격:4.20유로,용량:50g
산 베네데또,경쟁기업,국적,이탈리아,국가
산 베네데또,경쟁기업,설립연도,1956,연도
산 베네데또,경쟁기업,업력,68년,기간
주에그,경쟁기업,국적,이탈리아,국가
주에그,경쟁기업,설립연도,1965,연도
A사,경쟁기업,국적,한국,국가
A사,경쟁기업,설립연도,2005,연도
산 베네데또,경쟁기업,제품수,1개,개수
주에그,경쟁기업,제품수,3개,개수
A사,경쟁기업,제품수,6개,개수
산 베네데또,경쟁기업,현지화,포장 현지화,속성
주에그,경쟁기업,현지화,포장 현지화,속성
A사,경쟁기업,현지화,포장 미진행,속성
산 베네데또,경쟁기업,유통채널,오프라인,채널
산 베네데또,경쟁기업,유통채널,온라인,채널
주에그,경쟁기업,유통채널,오프라인,채널
주에그,경쟁기업,유통채널,온라인,채널
A사,경쟁기업,유통채널,온라인,채널
산 베네데또,경쟁기업,홍보,글로벌 홈페이지,속성
산 베네데또,경쟁기업,홍보,SNS 계정,속성
주에그,경쟁기업,홍보,글로벌 홈페이지,속성
주에그,경쟁기업,홍보,SNS 계정,속성
A사,경쟁기업,홍보,글로벌 홈페이지,속성
A사,경쟁기업,홍보,한국 SNS 계정,속성
산 베네데또,경쟁기업,홍보문구,카페인+타우린,속성
산 베네데또,경쟁기업,홍보문구,나의 에너지,속성
산 베네데또,경쟁기업,홍보문구,보존제 없음,속성
산 베네데또,경쟁기업,홍보문구,글루텐 없음,속성
주에그,경쟁기업,홍보문구,에너지+비타민 C,속성
주에그,경쟁기업,홍보문구,천연 유래 성분,속성
A사,경쟁기업,홍보문구,피로관리,속성
A사,경쟁기업,홍보문구,한국산,속성
산 베네데또,경쟁기업,포장 현지화,포장 디자인 문구 현지화,속성
주에그,경쟁기업,포장 현지화,포장 디자인 문구 현지화,속성
A사,경쟁기업,포장 현지화,포장 디자인 문구 미적용,속성
