엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
독일,국가,시장규모,편의식 시장,시장,시기:2023년;규모:14100000000
독일,국가,시장성장전망,편의식 시장,시장,시기:2024년~2028년;연평균성장률:3.8%
독일,국가,시장규모,즉석섭취식품 시장,시장,시기:2023년;규모:11700000000
독일,국가,시장성장전망,즉석섭취식품 시장,시장,시기:2024년~2028년;연평균성장률:3.7%
독일,국가,수입규모,김밥 HS CODE 1904.90,품목,시기:2019년~2023년;수입액:2132000000
독일,국가,한국으로부터 수입액,김밥 HS CODE 1904.90,품목,시기:2019년~2023년;수입액:90000000
한국,국가,수출,김밥,품목,시기:2019년~2023년;수출액:N/A
한국,국가,수출,즉석섭취식품,품목,시기:2019년~2023년;수출액:N/A
한국,국가,수출,김밥,품목,시기:2024년 예상;가격:5000원
한국,기업,수출,김밥,기업,시기:2024년;목적지:독일
독일,국가,유통채널 점유율,하이퍼마켓/슈퍼마켓,유통채널,점유율:36.4%
독일,국가,유통채널 점유율,기타,유통채널,점유율:24.3%
독일,국가,유통채널 점유율,할인점,유통채널,점유율:17.1%
독일,국가,유통채널 점유율,드럭스토어,유통채널,점유율:9.8%
독일,국가,유통채널 점유율,전문점,유통채널,점유율:7.2%
독일,국가,유통채널 점유율,온라인,유통채널,점유율:3.1%
독일,국가,유통채널 점유율,편의점,유통채널,점유율:2.1%
한국,국가,유통채널 점유율,하이퍼마켓/슈퍼마켓,유통채널,점유율:41.2%
한국,국가,유통채널 점유율,기타,유통채널,점유율:20.3%
한국,국가,유통채널 점유율,온라인,유통채널,점유율:13.2%
한국,국가,유통채널 점유율,편의점,유통채널,점유율:8.9%
한국,국가,유통채널 점유율,할인점,유통채널,점유율:7.4%
레베,기업,유통채널,독일 슈퍼마켓,유통채널,규모:매출액 404억유로;매장수:3700;위치:독일전역
에데카,기업,유통채널,독일 슈퍼마켓,유통채널,규모:매출액 707억유로;매장수:6200;위치:독일전역
고아시아,기업,유통채널,아시안마트/한인마트,유통채널,규모:매장수 약 56개
와이마트,기업,유통채널,한국식품점,유통채널,매장수:1개
이베이,기업,유통채널,온라인 종합쇼핑몰,유통채널,국가:독일;매출액:9.71억달러
아마존 독일,기업,유통채널,온라인 종합쇼핑몰,유통채널,국가:독일;매출액:190만개 상품
독일,국가,인증,FSSC22000,인증기관,시기:현재;목적:식품 안전
독일,국가,인증,ISO 22000,인증기관,시기:현재;목적:식품 안전
독일,국가,인증,IFS,인증기관,시기:현재;목적:식품 안전
독일,국가,인증,BRCGS Food Safety,인증기관,시기:현재;목적:식품 안전
독일,국가,인증,비건 소사이어티,인증기관,시기:현재;목적:비건 인증
독일,국가,인증,V-Label,인증기관,시기:현재;목적:비건 인증
독일,국가,포장재 규정,EU 친환경 포장재 규정,규제,시기:2024년 4월 승인;목적:포장재 재활용 및 친환경화
독일,국가,포장재 규정,EU 포장재 지침 개정,규제,시기:2024년 4월;목적:포장재 재활용, 미세플라스틱 규제
독일,국가,라벨링,식품 라벨링 규정,규제,목적:성분, 유통기한, 알레르기 표기
독일,국가,검역,식품 검역,요건,목적:유해물질 검증, 식물성 원재료 증명서 필요시
독일,국가,수입요건,EORI 번호,요건,목적:통관 시 필수
한국,국가,수출,김밥,목적지:독일,시기:2024년 예상
독일,국가,수입,김밥,HS CODE 1904.90,수입액,시기:2019-2023;수입액:2132000000
독일,국가,수입,한국산 김밥,수입액,시기:2019-2023;수입액:90000000
독일,국가,수입,HS CODE 1904.90,수입액,시기:2023;수입액:2132000000
독일,국가,수입,한국,수입액,시기:2023;수입액:90000000
독일,국가,수입,HS CODE 1904.90,수입액,시기:2023;수입액:2132000000
독일,국가,수입,한국,수입액,시기:2023;수입액:90000000
독일,국가,수입,HS CODE 1904.90,수입액,시기:2023;수입액:2132000000
독일,국가,수입,한국,수입액,시기:2023;수입액:90000000
독일,국가,수입,HS CODE 1904.90,수입액,시기:2023;수입액:2132000000
독일,국가,수입,한국,수입액,시기:2023;수입액:90000000
