엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
캄보디아,국가,수출국,한국,기업,수출액:91659;시기:2023년;시장규모:77억달러
캄보디아,국가,수입국,중국,국가,수입액:441103;시기:2023년
캄보디아,국가,수입국,베트남,국가,수입액:276570;시기:2023년
캄보디아,국가,수입국,태국,국가,수입액:531803;시기:2023년
캄보디아,국가,수입국,미국,국가,수입액:101741;시기:2023년
캄보디아,국가,수입국,인도네시아,국가,수입액:283327;시기:2023년
캄보디아,국가,수입국,한국,국가,수입액:74135;시기:2023년
캄보디아,국가,수출국,베트남,국가,수출액:790880;시기:2023년
캄보디아,국가,수출국,중국,국가,수출액:441103;시기:2023년
캄보디아,국가,수출국,태국,국가,수출액:103116;시기:2023년
캄보디아,국가,수출국,미국,국가,수출액:83514;시기:2023년
캄보디아,국가,수출국,프랑스,국가,수출액:67225;시기:2023년
캄보디아,국가,수출국,인도,국가,수출액:57759;시기:2023년
캄보디아,국가,수출품목,벼,품목,수출액:14112800;시기:2023년
캄보디아,국가,수출품목,카사바,품목,수출액:7434900;시기:2023년
캄보디아,국가,수출품목,쌀(정미),품목,수출액:4552900;시기:2023년
캄보디아,국가,수출품목,캐슈너트,품목,수출액:3459700;시기:2023년
캄보디아,국가,수출품목,바나나(기타),품목,수출액:1674000;시기:2023년
캄보디아,국가,수출품목,구아바·망고·망고스틴,품목,수출액:12710200;시기:2023년
캄보디아,국가,수출품목,보존처리 채소·과실,품목,수출액:10233600;시기:2023년
캄보디아,국가,수출품목,사탕수수 기타,품목,수출액:10223700;시기:2023년
캄보디아,국가,수출품목,견과류·씨 기타,품목,수출액:3560700;시기:2023년
캄보디아,국가,수입국,태국,국가,수입액:531803;시기:2023년
캄보디아,국가,수입국,인도네시아,국가,수입액:283327;시기:2023년
캄보디아,국가,수입국,베트남,국가,수입액:276570;시기:2023년
캄보디아,국가,수입국,핀란드,국가,수입액:162052;시기:2023년
캄보디아,국가,수입국,중국,국가,수입액:160965;시기:2023년
캄보디아,국가,수입국,싱가포르,국가,수입액:158888;시기:2023년
캄보디아,국가,수입국,덴마크,국가,수입액:151531;시기:2023년
캄보디아,국가,수입국,미국,국가,수입액:101741;시기:2023년
캄보디아,국가,수입국,한국,국가,수입액:74135;시기:2023년
캄보디아,국가,수입국,브라질,국가,수입액:69238;시기:2023년
캄보디아,국가,수입품목,감미료가 첨가된 물,품목,수입액:17058000;시기:2023년
캄보디아,국가,수입품목,볶지 않은 맥아,품목,수입액:12076000;시기:2023년
캄보디아,국가,수입품목,박류(채두류),품목,수입액:7540000;시기:2023년
캄보디아,국가,수입품목,영유아 조제식료품,품목,수입액:6557000;시기:2023년
캄보디아,국가,수입품목,사탕수수 기타,품목,수입액:6305000;시기:2023년
캄보디아,국가,수입품목,음료 기타,품목,수입액:2817000;시기:2023년
캄보디아,국가,수입품목,조제식료품,품목,수입액:6054800;시기:2023년
캄보디아,국가,수입품목,옥수수 기타,품목,수입액:5632200;시기:2023년
캄보디아,국가,수입품목,대두유 추출 유박,품목,수입액:5593400;시기:2023년
캄보디아,국가,수입품목,파스타,품목,수입액:4905600;시기:2023년
캄보디아,국가,수출품목,기타 음료,품목,수출액:5126000;시기:2023년
캄보디아,국가,수출품목,조제분유,품목,수출액:1203000;시기:2023년
캄보디아,국가,수출품목,조제식료품(기타),품목,수출액:305000;시기:2023년
캄보디아,국가,수출품목,라면,품목,수출액:286000;시기:2023년
캄보디아,국가,수출품목,기타리큐르및코디얼,품목,수출액:240000;시기:2023년
캄보디아,국가,수출품목,감미료가 첨가된 물,품목,수출액:17058000;시기:2023년
캄보디아,국가,수출품목,볶지 않은 맥아,품목,수출액:12076000;시기:2023년
캄보디아,국가,수출품목,박류(채두류),품목,수출액:7540000;시기:2023년
캄보디아,국가,수출품목,영유아 조제식료품,품목,수출액:6557000;시기:2023년
캄보디아,국가,수출품목,사탕수수 기타,품목,수출액:6305000;시기:2023년
캄보디아,국가,수출품목,기타 음료,품목,수출액:5126000;시기:2023년
캄보디아,국가,수출품목,조제분유,품목,수출액:1203000;시기:2023년
캄보디아,국가,수출품목,조제식료품(기타),품목,수출액:305000;시기:2023년
캄보디아,국가,수출품목,라면,품목,수출액:286000;시기:2023년
