엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,수출 대상국,해조류 제품,품목,국가:미국
한국,국가,원산지,해조류 제품,품목,국가:한국
해태USA,기업,생산하는,해조류 제품,품목,기업명:해태USA
제이원,기업,생산하는,해조류 제품,품목,기업명:제이원
아틀란틱씨팜,기업,생산하는,해조류 제품,품목,기업명:아틀란틱씨팜
아리랑슈퍼마켓,유통업체,입점하는,해조류 제품,품목,업체명:아리랑슈퍼마켓
시온마켓,유통업체,입점하는,해조류 제품,품목,업체명:시온마켓
에이치마트,유통업체,입점하는,해조류 제품,품목,업체명:에이치마트
홀푸드마켓,유통업체,입점하는,해조류 제품,품목,업체명:홀푸드마켓
크로거,유통업체,입점하는,해조류 제품,품목,업체명:크로거
아마존,유통업체,입점하는,해조류 제품,품목,업체명:아마존
미국,국가,시장규모,수산물 시장,품목,국가:미국
수산물 시장,시장,규모,미국,국가,시장규모:약291.7억달러
수산물,품목,소비량,7인당,단위:킬로그램
수산물,품목,평균가격,2019년,단위:달러
수산물,품목,평균가격,2023년,단위:달러
수산물,품목,연평균성장률,2024-2028년,단위:%
수산물,품목,시장규모,2023년,단위:억달러
수산물,품목,시장규모,2028년,단위:억달러
수산물,품목,성장률,지난5년,단위:%
수산물,품목,성장률,향후5년,단위:%
수산물,품목,소비량,2024년,단위:킬로그램
수산물,품목,소비량,2028년,단위:킬로그램
수산물,품목,가격,2019년,단위:달러
수산물,품목,가격,2023년,단위:달러
수산물,품목,가격,2024년,단위:달러
수산물,품목,가격,2028년,단위:달러
HS CODE,코드,적용품목,1212호,품목,코드:1212
HS CODE,코드,적용품목,2008호,품목,코드:2008
HS CODE,코드,적용품목,2008.99호,품목,코드:2008.99
미국,국가,수입액,HS CODE 1212.27,단위:달러,수입액:74000000
미국,국가,수입액,HS CODE 2008.99,단위:달러,수입액:20370000000
해조류,품목,주요기업,해태USA,기업명,품목:해조류
해조류,품목,주요기업,제이원,기업명,품목:해조류
해조류,품목,주요기업,아틀란틱씨팜,기업명,품목:해조류
해조류,품목,입점하는,아리랑슈퍼마켓,업체명,품목:해조류
해조류,품목,입점하는,시온마켓,업체명,품목:해조류
해조류,품목,입점하는,에이치마트,업체명,품목:해조류
해조류,품목,입점하는,홀푸드마켓,업체명,품목:해조류
해조류,품목,입점하는,크로거,업체명,품목:해조류
해조류,품목,입점하는,아마존,업체명,품목:해조류
해조류,품목,생산하는,해태USA,기업명,품목:해조류
해조류,품목,생산하는,제이원,기업명,품목:해조류
해조류,품목,생산하는,아틀란틱씨팜,기업명,품목:해조류
해조류,품목,홍보하는,해태USA,기업명,속성:고품질의아시아식품;한국산;최상급
해조류,품목,홍보하는,제이원,기업명,속성:우수한품질;신선하고맛있는음식;완도산
해조류,품목,홍보하는,아틀란틱씨팜,기업명,속성:깨끗하고건강하며;프로바이오틱스;기타
해조류,품목,수입하는,미국,국가,품목:해조류
해조류,품목,수출하는,한국,국가,품목:해조류
해조류,품목,수입액,HS CODE 1212.27,단위:달러,수입액:74000000
해조류,품목,수입액,HS CODE 2008.99,단위:달러,수입액:20370000000
해조류,품목,수입국,캐나다,국가
해조류,품목,수입국,한국,국가
해조류,품목,수입국,에콰도르,국가
해조류,품목,수입국,중국,국가
해조류,품목,수입국,일본,국가
