엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
"미국",국가,생산국,단백질 파우더,품목,원산지:미국
"A사",기업,생산자,단백질 파우더,품목,제품명:A사 단백질 파우더
"16.25달러",가격,가격,단백질 파우더,품목,소비자가격:16.25달러
"100g",중량,포장단위,단백질 파우더,품목,중량:100g
"플라스틱 용기/캔",포장형태,포장,단백질 파우더,품목,포장 형태:플라스틱 용기/캔
"아미노산 9종",특징,함유,단백질 파우더,품목,특징:필수 아미노산 9종이 15% 함유된 고단백질 파우더
"경쟁력",속성,가격,단백질 파우더,품목,가격:16.25달러
"미국",국가,원산지,월마트,기업,원산지:미국
"월마트",기업,유통채널,단백질 파우더,품목,유통채널:월마트
"아마존",유통채널,온라인,단백질 파우더,품목,유통채널:아마존
"월마트",기업,유통채널,단백질 파우더,품목,유통채널:월마트
"크로거",유통채널,온라인,단백질 파우더,품목,유통채널:크로거
"트루바니",기업,제조사,단백질 파우더,품목,기업설명:미국의 건강기능식품 업체, 2018년 설립
"글랜비아 퍼포먼스 뉴트리션",기업,제조사,단백질 파우더,품목,기업설명:아일랜드 본사, 글로벌 브랜드, 1985년 설립
"오르게인",기업,제조사,단백질 파우더,품목,기업설명:미국 유기농 건강식품 업체, 2008년 설립
"오가닉 프로틴",제품,제품명,단백질 파우더,품목,제품명:오가닉 프로틴
"골드 스탠다드 100% 플랜트 프로틴",제품,제품명,단백질 파우더,품목,제품명:골드 스탠다드 100% 플랜트 프로틴
"오가닉 프로틴",제품,제품명,단백질 파우더,품목,원산지:미국,가격:19.97달러,중량:540g
"플랜트 베이스드 프로틴",제품,제품명,단백질 파우더,품목,원산지:미국,가격:49.99달러,중량:594g
"오가닉 프로틴",제품,제품명,단백질 파우더,품목,원산지:미국,가격:25.99달러,중량:462g
"오리지널 프로틴",제품,제품명,단백질 파우더,품목,원산지:캐나다,가격:19.98달러,중량:460g
"플랜트 프로틴",제품,제품명,단백질 파우더,품목,원산지:미국,가격:26.50달러,중량:467g
"골드 스탠다드 100% 웨이 프로틴",제품,제품명,단백질 파우더,품목,원산지:미국,가격:27.94달러,중량:682g
