엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
베트남,국가,시장규모,스프레드 시장,시장,시기:2024;규모:3.2조원
베트남,국가,시장규모,잼 및 마멀레이드 시장,시장,시기:2023;규모:3.0조원
베트남,국가,수입액,HS CODE 2007.99 수입액,수입액,시기:2022;금액:161억 원
베트남,국가,수입액,대한국 수입액,수입액,시기:2022;금액:4억 원
베트남,국가,시장트렌드,젤리 시장,시장,시기:2024;특징:과일맛,스틱형젤리수요증가
베트남,국가,소비자선호,젤리 맛,성분,과일|망고|파인애플
베트남,국가,소비자선호,젤리 형태,제품,스틱형
베트남,국가,인증,HACCP,인증,효과:제품신뢰도향상
베트남,국가,인증,ISO 22000,인증,효과:국제적신뢰
베트남,국가,인증,VFA 적합성,인증,목적:수입식품안전관리
베트남,국가,라벨링,필수 표기사항,라벨,언어:베트남어;내용:성분,원산지,제조일,유통기한
베트남,국가,규제,식품첨가물 기준,기준,아세설팜칼륨,알리테임,아스파탐,색소,벤조산염,카로티노이드
베트남,국가,규제,유해물질 기준,기준,납(Lead):1.0mg/kg
베트남,국가,규제,알레르겐 성분,규정,글루텐,갑각류,달걀,어류,땅콩,우유,견과류,아황산염
베트남,국가,유통채널,전통상점,유통채널,점유율:88.1%
베트남,국가,유통채널,하이퍼마켓/슈퍼마켓,유통채널,점유율:10.9%
베트남,국가,유통채널,편의점,유통채널,점유율:1.0%
베트남,국가,유통채널,온라인,유통채널,점유율:1.2%
베트남,국가,유통채널,한국,유통채널,점유율:42.1%
베트남,국가,유통업체,메디케어,기업,규모:약 2400억동;매장수:150개
베트남,국가,유통업체,안캉,기업,매출액:1조5000억동;매장수:481개
베트남,국가,유통업체,케이마켓,기업,매장수:약 100개
베트남,국가,유통업체,오케이마트,기업,매장수:7개
베트남,국가,유통업체,쇼피 베트남,기업,매출액:1억4580만달러;방문자:1억7770만명
베트남,국가,수출인증,자유판매증명서,서류,필요성:수입시 필수
베트남,국가,수입규제,검역 및 검사,절차,서류:검역등록서,검사보고서
베트남,국가,인증,베트남 보건부 VFA,기관,목적:수입식품 안전관리
베트남,국가,라벨링,개정령,법령,내용:베트남어 표기,제일 큰 글씨, 원산지 표기
베트남,국가,규제,식품첨가물,기준,아세설팜칼륨,알리테임,아스파탐,색소,벤조산염,카로티노이드
베트남,국가,규제,유해물질,잔류허용기준,납:1.0mg/kg
베트남,국가,규제,알레르겐,성분,글루텐,갑각류,달걀,어류,땅콩,우유,견과류,아황산염
베트남,국가,시장트렌드,젤리 인기,특징,과일맛,스틱형수요증가
베트남,국가,시장트렌드,과일 맛,인기,망고|파인애플|용과
베트남,국가,마케팅,홍보문구,효과,100% 식물성;천연성분 강조
베트남,국가,유통채널,대형마트,적합,경쟁력:제품진열,홍보
베트남,국가,제조/유통규제,법령,내용,수입신고, HS코드, 라벨규정
