엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,시장,차류,품목,시기:2024년;지역:로스앤젤레스
월마트,기업,판매하는 제품,고형차,품목,원산지:캐나다|미국;가격:7.32달러;중량:2340g
아마존,기업,판매하는 제품,고형차,품목,원산지:캐나다|미국;가격:19.09달러;중량:670g*6팩
크로거,기업,판매하는 제품,고형차,품목,원산지:인도|미국;가격:40.31달러;중량:908g
씨브이에스,기업,판매하는 제품,액상차,품목,원산지:중국|캐나다|미국;가격:3.99달러;중량:360g
타겟,기업,판매하는 제품,티백차,품목,원산지:미국;가격:3.79달러;중량:36g
월마트,기업,판매하는 제품,티백차,품목,원산지:미국;가격:7.76달러;중량:100g
세븐일레븐,기업,판매하는 제품,티백차,품목,원산지:미국;가격:2.79달러;중량:45.4g
제이드 리프,기업,공급하는 제품,고형차,품목,원산지:일본;가격:8.00달러;중량:20g
셀레스티얼 시즈닝스,기업,판매하는 제품,티백차,품목,원산지:미국;가격:3.12달러;중량:40g
요기티,기업,판매하는 제품,티백차,품목,원산지:미국;가격:4.68달러;중량:29g
빅엘로우 티,기업,판매하는 제품,티백차,품목,원산지:미국;가격:3.52달러;중량:27g
트레이더 조,기업,판매하는 제품,고형차,품목,원산지:인도|미국;가격:4.49달러;중량:48티백
한국산 생강차,원료,적용,한국산 원료,원료,효능:해독|항염|감기완화
한국산 생강,원료,적용,생강차,품목,효능:감기완화|소화촉진|항염
고객사 제품,제품,개발단계,제품 정보,품목,가격:미정;중량:미정
경쟁제품,제품,판매,차류,품목,가격,원산지,포장형태,인증
인스턴트 허니 진저 티,고형차,판매,차류,품목,가격:3.99달러;원산지:중국;포장:종이상자/사쉐;인증:HALAL
그린 티 플레이버,고형차,판매,차류,품목,가격:9.79달러;원산지:캐나다;포장:멀티레이어 캐니스터;인증:없음
얼그레이 블랙티,티백차,판매,차류,품목,가격:7.76달러;원산지:미국;포장:종이상자/개별티백;인증:Kosher
라벤더 캐모마일 허벌티,티백차,판매,차류,품목,가격:3.52달러;원산지:미국;포장:종이상자/개별티백;인증:B Corporation
오가닉 재패니즈 맛차,고형차,판매,차류,품목,가격:8.00달러;원산지:일본;포장:20g;인증:USDA Organic
허니 라벤더 스트레스 릴리프,티백차,판매,차류,품목,가격:4.68달러;원산지:미국;포장:종이상자/개별티백;인증:Organic,Fair Trade
빅트레인 차이티,고형차,판매,차류,품목,가격:23.99달러;중량:1.59kg;포장:플라스틱봉지;인증:없음
트레이더 조,기업,판매하는 제품,차류,품목,가격:4.49달러;원산지:인도;중량:48티백
한국산 생강차,원료,적용,한국산 원료,원료,효능:감기|해독|항염
경쟁제품,제품,특징,가격,중량,원산지,포장형태,인증
인스턴트 허니 진저 티,달콤하고 향신료 섞인 차,3.99달러,360g,중국,종이상자/사쉐,HALAL
얼그레이 블랙티,향이 나는 베르가못 맛,7.76달러,100g,미국,종이상자/개별티백,Kosher
라벤더 캐모마일 허벌티,허브향과 프로바이오틱스,3.52달러,27g,미국,종이상자/개별티백,B Corporation
