엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
하이트진로,기업,제품연구개발,아이서,품목,속성:사랑류
하이트진로,기업,제품연구개발,참이슬,품목,속성:소주
로데칠성음료,기업,제품연구개발,처음처럼,품목,속성:소주
로데칠성음료,기업,제품연구개발,민트초코주류,품목
로데칠성음료,기업,제품연구개발,민트초코,속성:맛
로데칠성음료,기업,제품연구개발,민트초코,속성:신제품
로데칠성음료,기업,제품연구개발,민트초코,속성:2027년
로데칠성음료,기업,제품연구개발,민트초코,속성:출시
무학,기업,제품연구개발,좋은데이 민트츠코,품목
무학,기업,제품연구개발,민트맛 맥주,품목
무학,기업,제품연구개발,민트맛 맥주,속성:2027년
로데칠성음료,기업,제품연구개발,제로슈거 소주,품목
로데칠성음료,기업,제품연구개발,처음처럼 새로,품목
하이트진로,기업,제품연구개발,진로이즈백,품목
하이트진로,기업,제품연구개발,제로수거 소주,품목
오비맥주,기업,제품연구개발,저칼로리 맥주,품목
오비맥주,기업,제품연구개발,저당 저칼로리 맥주,품목
오비맥주,기업,제품연구개발,생크림거품 맥주,품목
오비맥주,기업,제품연구개발,한맥,품목
GS25,유통업체,판매,원소주,품목
GS25,유통업체,판매,원소주 스피릿,품목
GS25,유통업체,판매,스마트 오더 서비스,속성:온라인 판매
CU,유통업체,판매,화요,품목
CU,유통업체,판매,빗소주,품목
CU,유통업체,판매,원소주,품목
이마트,유통업체,판매,일품진로,품목
이마트,유통업체,판매,이강주,품목
이마트,유통업체,판매,50ml 와인,품목
이마트,유통업체,판매,스파클링 와인,품목
이마트,유통업체,판매,호주산 화이트 와인,품목
신세계LSB,기업,수입,바로크 버불리 화이트,품목
신세계LSB,기업,수입,베이브,품목
와인 인어 글라스,브랜드,제조,와인잔,품목
Food Grade PET,재료,적용,와인잔,품목,속성:식품접촉 안전
스타티스,시장조사기관,전망,무알코올 맥주 시장,속성:2023년 7770만달러
IWSR,시장조사기관,전망,무알코올 및 저알코올 시장,속성:2025년 연평균 89% 성장
로데칠성음료,기업,제품연구개발,제로슈거 소주,품목
로데칠성음료,기업,제품연구개발,처음처럼 새로,품목
하이트진로,기업,제품연구개발,진로이즈백,품목
오비맥주,기업,제품연구개발,저칼로리 맥주,품목
오비맥주,기업,제품연구개발,생크림거품 맥주,품목
오비맥주,기업,제품연구개발,한맥,품목
