엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
"건돌배",품목,생산하는,산돌배나무 열매,원산지,국가:미국;시기:2024년
"건돌배",품목,가격,14.60달러,가격,가격:14.60달러
"건돌배",품목,중량,300g,중량,중량:300g
"건돌배",품목,특징,무농약 산돌배나무 열매 100% 산돌배를 건조하여 볶은 제품으로 차로 마시거나 담금주를 만들 수 있음,속성
"산돌배나무 열매",원산지,생산하는,국가:미국,속성
"산돌배나무 열매",품목,특징,무농약 산돌배나무 열매 100% 산돌배를 건조하여 볶은 제품으로 차로 마시거나 담금주를 만들 수 있음,속성
"월마트",유통업체,판매하는,건조과일,품목,국가:미국
"크로거",유통업체,판매하는,건조과일,품목,국가:미국
"아마존",온라인쇼핑몰,판매하는,건조과일,품목,국가:미국
"알디",유통업체,판매하는,건조과일,품목,국가:미국
"에이치마트",유통업체,판매하는,건조과일,품목,국가:미국
"스프라우츠 파머스마켓",유통업체,판매하는,건조과일,품목,국가:미국
"누트라 피그",기업,생산하는,건조 무화과,품목,국가:미국
"파라다이스 그린 푸드",기업,생산하는,건조 수박,품목,국가:태국
"톤 앤 글레이서",기업,유통하는,건조과일,품목,국가:미국
"루옹지아 푸드 테크놀로지",기업,생산하는,건조 파파야,품목,국가:베트남
"루옹지아 푸드 테크놀로지",기업,생산하는,건조 구아바,품목,국가:베트남
"타겟",유통업체,판매하는,건조과일,품목,국가:미국
"트레이더 조",유통업체,판매하는,건조과일,품목,국가:미국
"심플 트루스 오가닉",브랜드,생산하는,건조 망고,품목,국가:미국
"내츄럴 딜라잇",브랜드,생산하는,건조 대추,품목,국가:미국
"스프라우츠 파머스마켓",유통업체,판매하는,건조 복숭아,품목,국가:미국
"톤 앤 글레이서",기업,생산하는,건조 사과,품목,국가:미국
"올가닉 노 슈가 애디드 파인애플 웨지",브랜드,생산하는,건조 파인애플,품목,국가:미국
"파라다이스 그린 푸드",기업,생산하는,건조 수박,품목,국가:태국
"루옹지아 푸드 테크놀로지",기업,생산하는,건조 파파야,품목,국가:베트남
"루옹지아 푸드 테크놀로지",기업,생산하는,건조 구아바,품목,국가:베트남
