엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
오소주,품목,제조사,B사,기업,국적:한국;설립연도:1967
오소주,품목,제조사,A사,기업,국적:한국;설립연도:1924
오소주,품목,제조사,C사,기업,국적:한국;설립연도:1996
메르카도 리브레,온라인쇼핑몰,취급제품,소주,품목,원산지:한국
쇼피,온라인쇼핑몰,취급제품,소주,품목,원산지:한국
아마존,온라인쇼핑몰,취급제품,소주,품목,원산지:한국
히로타 푸드 수페르메르카두스,오프라인매장,판매제품,소주,품목,원산지:한국;유통기한:10년
히로타 푸드 익스프레스,오프라인매장,판매제품,소주,품목,원산지:한국;유통기한:10년
코리아 마트,오프라인매장,판매제품,소주,품목,원산지:한국;유통기한:10년
B사,기업,판매채널,히로타 푸드 수페르메르카두스,매장,입점
B사,기업,판매채널,히로타 푸드 익스프레스,매장,입점
B사,기업,판매채널,코리아 마트,매장,입점
A사,기업,판매채널,코리아 마트,매장,입점
C사,기업,판매채널,코리아 마트,매장,입점
B사,기업,홍보수단,자사 홈페이지,홍보
B사,기업,홍보수단,인스타그램,홍보
B사,기업,홍보수단,유튜브,홍보
A사,기업,홍보수단,자사 홈페이지,홍보
A사,기업,홍보수단,페이스북,홍보
A사,기업,홍보수단,인스타그램,홍보
A사,기업,홍보수단,유튜브,홍보
C사,기업,홍보수단,자사 홈페이지,홍보
C사,기업,홍보수단,페이스북,홍보
C사,기업,홍보수단,인스타그램,홍보
C사,기업,홍보수단,유튜브,홍보
B사,기업,포장현지화,포장디자인문구,현지화
A사,기업,포장현지화,포장디자인문구,현지화
C사,기업,포장현지화,포장디자인문구,현지화
B사,기업,유통방식,OEM,제조방식
A사,기업,유통방식,국내제조,제조방식
C사,기업,유통방식,현지제조,제조방식
B사,기업,유통채널,오프라인,유통
B사,기업,유통채널,온라인,유통
A사,기업,유통채널,오프라인,유통
A사,기업,유통채널,온라인,유통
C사,기업,유통채널,오프라인,유통
C사,기업,유통채널,온라인,유통
경쟁제품,품목,원산지,한국,국적,한국
경쟁제품,품목,도수,12%,알코올도수
경쟁제품,품목,용량,360ml,포장단위
경쟁제품,품목,가격,29.98헤알,100ml당가격
경쟁제품,품목,맛,딸기,맛
경쟁제품,품목,포장형태,유리병,포장
경쟁제품,품목,유통기한,10년,유통기한
경쟁제품,품목,기타표기사항,Gluten-free,기타표기
경쟁제품,품목,원료및첨가물,물;에틸알코올;과당,원료
경쟁제품,품목,원산지,한국,국적
경쟁제품,품목,도수,16.5%,알코올도수
경쟁제품,품목,용량,360ml,포장단위
경쟁제품,품목,가격,29.98헤알,100ml당가격
경쟁제품,품목,맛,없음,맛
경쟁제품,품목,포장형태,유리병,포장
경쟁제품,품목,유통기한,없음,유통기한
경쟁제품,품목,기타표기사항,Gluten-free,기타표기
경쟁제품,품목,원료및첨가물,물;에틸알코올;과당,원료
경쟁제품,품목,원산지,한국,국적
경쟁제품,품목,도수,13.5%,알코올도수
경쟁제품,품목,용량,360ml,포장단위
경쟁제품,품목,가격,25.90헤알,100ml당가격
경쟁제품,품목,맛,석류,맛
경쟁제품,품목,포장형태,유리병,포장
경쟁제품,품목,유통기한,없음,유통기한
경쟁제품,품목,기타표기사항,Gluten-free,기타표기
경쟁제품,품목,원료및첨가물,물;에틸알코올;과당,원료
경쟁제품,품목,원산지,한국,국적
경쟁제품,품목,도수,20.1%,알코올도수
경쟁제품,품목,용량,360ml,포장단위
경쟁제품,품목,가격,29.00헤알,100ml당가격
경쟁제품,품목,맛,없음,맛
경쟁제품,품목,포장형태,유리병,포장
경쟁제품,품목,유통기한,없음,유통기한
경쟁제품,품목,기타표기사항,Gluten-free,기타표기
경쟁제품,품목,원료및첨가물,물;에틸알코올;과당,원료
경쟁제품,품목,원산지,한국,국적
경쟁제품,품목,도수,16%,알코올도수
경쟁제품,품목,용량,360ml,포장단위
경쟁제품,품목,가격,25.90헤알,100ml당가격
경쟁제품,품목,맛,요구르트,맛
경쟁제품,품목,포장형태,유리병,포장
경쟁제품,품목,유통기한,없음,유통기한
경쟁제품,품목,기타표기사항,Gluten-free,기타표기
경쟁제품,품목,원료및첨가물,물;에틸알코올;과당;우유;요구르트,원료
경쟁제품,품목,원산지,한국,국적
경쟁제품,품목,도수,16%,알코올도수
경쟁제품,품목,용량,360ml,포장단위
경쟁제품,품목,가격,25.91헤알,100ml당가격
경쟁제품,품목,맛,석류,맛
경쟁제품,품목,포장형태,유리병,포장
경쟁제품,품목,유통기한,없음,유통기한
경쟁제품,품목,기타표기사항,Gluten-free,기타표기
경쟁제품,품목,원료및첨가물,물;에틸알코올;과당,원료
경쟁제품,품목,원산지,한국,국적
