엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
H사,품목,제조,과실주(과일소주),품목,제품명:더 찾을수록;중량:360ml*6병;포장:초록 유리병;가격:12000원;국가:튀르키예;시기:2024년
H사,기업,소속,고객사,기업,설립연도:1950;국가:한국;업력:74년;진출채널:서울 플라자;제품수:13;홍보:글로벌 홈페이지 활용
세빌렌 샤랍 사나이,품목,제조,과실주,품목,제품명:세빌렌 야반 메르시니 샤라브;중량:750ml;가격:14721원;국가:튀르키예;시기:2024년
세빌렌 샤랍 사나이,기업,운영,가문,기업,설립연도:1942;국가:터키;업력:82년;포장:현지화;홍보:현지 전용 홈페이지 활용
케글레비치,품목,제조,과실주,품목,제품명:케글레비치 리큐어 페스카;중량:700ml;가격:23633원;국가:이탈리아;시기:2024년
케글레비치,기업,소속,스톡 스피리츠 그룹,기업,설립연도:1884;국가:이탈리아;업력:140년;포장:현지화;홍보:인스타그램;유튜브
에틸레르 쿠루예미슈,품목,판매,과실주,품목,제품명:하레;중량:350ml;가격:7382원;국가:튀르키예;시기:2024년
에틸레르 쿠루예미슈,품목,판매,과실주,품목,제품명:볼림 오렌지;중량:250ml;가격:4007원;국가:튀르키예;시기:2024년
에틸레르 쿠루예미슈,품목,판매,과실주,품목,제품명:볼림 스트로베리;중량:250ml;가격:4007원;국가:튀르키예;시기:2024년
A사,기업,운영,한국,기업,설립연도:1950;국가:한국;업력:74년;진출채널:글로벌 홈페이지 활용;제품수:13
세빌렌 샤랍 사나이,기업,운영,가문,기업,설립연도:1942;국가:터키;업력:82년;포장:현지화;홍보:현지 전용 홈페이지
케글레비치,기업,운영,스톡 스피리츠 그룹,기업,설립연도:1884;국가:이탈리아;업력:140년;포장:현지화;홍보:인스타그램;유튜브
보스포러스 와인&스피릿,품목,제조,와인 및 주류,품목,제품명:다양한 과일맛 주류;가격대:높음;국가:터키;시기:2024년
마센 테켈 샵,유통채널,판매,소매점,유통채널,유통채널:오프라인;지역:튀르키예;특징:고객층 대상 신뢰성 확보
엘엠알 비주얼,기업,제작,영상제작,기업,설립연도:미상;국가:한국;특징:제품 홍보 영상 제작;시기:2024년
이상,엔터티,관계,엔터티,유형,속성
