엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
중국,국가,시장규모,활어,수산물,시장규모:71.3조원;시기:2023년
중국,국가,시장성장률,활어,수산물,연평균성장률:10.0%;시기:2019-2023
중국,국가,수입액,HS CODE 0301.99,수산물,수입액:2208억원;시기:2023년
중국,국가,수입단가,HS CODE 0301.99,수산물,수입단가:710만 원/톤;시기:2023년
중국,국가,수입량,HS CODE 0301.99,수산물,수입량:0톤;시기:2023년
한국,국가,수출규모,HS CODE 0301.99,수산물,수출규모:593억 원;시기:2023년
한국,국가,수출량,HS CODE 0301.99,수산물,수출량:2410톤;시기:2023년
한국,국가,생산규모,광어,수산물,총생산량:49192톤;시기:2022년
한국,국가,생산규모,어선어업,광어,생산량:3208톤;시기:2022년
한국,국가,생산규모,양식어업,광어,생산량:45884톤;시기:2022년
중국,국가,수입규모,HS CODE 0301.99,수산물,수입액:2208억 원;시기:2023년
중국,국가,한국산수입액,HS CODE 0301.99,수산물,수입액:0원;시기:2023년
중국,국가,수입단가,HS CODE 0301.99,수산물,수입단가:710만 원/톤;시기:2023년
중국,국가,수입량,HS CODE 0301.99,수산물,수입량:0톤;시기:2023년
중국,국가,수입액,HS CODE 0301.99,수산물,수입액:949억 원(필리핀),738억 원(미얀마),289억 원(방글라데시);시기:2023년
중국,국가,수입단가,HS CODE 0301.99,수산물,수입단가:말레이시아 833만 원/톤,호주 588만 원/톤,인도네시아 143만 원/톤;시기:2023년
중국,국가,수입량,HS CODE 0301.99,수산물,수입량:31114톤;시기:2023년
한국,국가,수출규모,HS CODE 0301.99,수산물,수출규모:2410톤;금액:43057천달러;시기:2023년
한국,국가,수출량,HS CODE 0301.99,수산물,수출량:2410톤;시기:2023년
한국,국가,수출금액,HS CODE 0301.99,수산물,수출금액:43057천달러;시기:2023년
중국,국가,수입단가,HS CODE 0301.99,수산물,수입단가:710만 원/톤;시기:2023년
중국,국가,한국산수입단가,HS CODE 0301.99,수산물,수입단가:0원/톤;시기:2023년
중국,국가,한국산수입량,HS CODE 0301.99,수산물,수입량:0톤;시기:2023년
중국,국가,수입액,HS CODE 0301.99,수산물,수입액:949억 원(필리핀),738억 원(미얀마),289억 원(방글라데시);시기:2023년
중국,국가,수입단가,HS CODE 0301.99,수산물,수입단가:말레이시아 833만 원/톤,호주 588만 원/톤,인도네시아 143만 원/톤;시기:2023년
중국,국가,수입량,HS CODE 0301.99,수산물,수입량:31114톤;시기:2023년
한국,국가,수출규모,HS CODE 0301.99,수산물,수출규모:2410톤;금액:43057천달러;시기:2023년
한국,국가,수출량,HS CODE 0301.99,수산물,수출량:2410톤;시기:2023년
한국,국가,수출금액,HS CODE 0301.99,수산물,수출금액:43057천달러;시기:2023년
중국,국가,수입단가,HS CODE 0301.99,수산물,수입단가:710만 원/톤;시기:2023년
중국,국가,한국산수입단가,HS CODE 0301.99,수산물,수입단가:0원/톤;시기:2023년
중국,국가,한국산수입량,HS CODE 0301.99,수산물,수입량:0톤;시기:2023년
