엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,시장규모,빵 및 시리얼 제품,품목,시장규모:91조원;연평균성장률:3.9%;2024시장규모:94조원;2028시장규모:106조원;시기:2023-2028년
미국,국가,시장규모,기타 시리얼 제품,품목,시장규모:9.4조원;연평균성장률:2.6%;2024시장규모:7.43조원;2028시장규모:10.8조원;시기:2023-2028년
미국,국가,수입액,HS CODE 1901.90,품목,수입액:1.01조원;연평균성장률:10.9%;2023수입액:0.03조원;순위:6위;시기:2019-2023년
미국,국가,수입액,한국,국가,수입액:15279천달러;2023수입액:15279천달러;시기:2019-2023년
미국,국가,수입액,캐나다,국가,수입액:0.53조원;시기:2023년
미국,국가,수입액,싱가포르,국가,수입액:0.09조원;시기:2023년
미국,국가,수입액,프랑스,국가,수입액:0.05조원;시기:2023년
미국,국가,시장규모,가정용 프리믹스,품목,시장규모:91조원;연평균성장률:3.2%;2024시장규모:94조원;2028시장규모:106조원;시기:2023-2028년
미국,국가,시장규모,기타 시리얼 제품,품목,시장규모:9.4조원;연평균성장률:4.0%;2024시장규모:7.43조원;2028시장규모:10.8조원;시기:2023-2028년
미국,국가,HS CODE,1901.90,품목,수입액:1.01조원;연평균성장률:10.9%;2023수입액:0.03조원;순위:6위;시기:2019-2023년
미국,국가,유통채널,하이퍼마켓/슈퍼마켓,유통채널,점유율:50.6%;시기:2024년
미국,국가,유통채널,온라인,유통채널,점유율:6.6%;시기:2024년
미국,국가,유통채널,편의점,유통채널,점유율:6.3%;시기:2024년
미국,국가,유통채널,할인점,유통채널,점유율:6.3%;시기:2024년
미국,국가,유통채널,유기농 식품 매장,유통채널,점유율:4.6%;시기:2024년
미국,국가,유통채널,드럭스토어,유통채널,점유율:4.3%;시기:2024년
미국,국가,유통채널,기타,유통채널,점유율:21.4%;시기:2024년
한국,국가,시장규모,가정용 프리믹스,품목,시장규모:약 91조원;연평균성장률:3.2%;2024시장규모:94조원;2028시장규모:106조원;시기:2023-2028년
한국,국가,HS CODE,1901.90,품목,수입액:약 0.03조원;순위:6위;시기:2023년
한국,국가,주요 유통채널,대형마트,유통채널,점유율:41.6%;시기:2024년
한국,국가,주요 유통채널,온라인,유통채널,점유율:13.8%;시기:2024년
한국,국가,주요 유통채널,편의점,유통채널,점유율:9.3%;시기:2024년
한국,국가,주요 유통채널,할인점,유통채널,점유율:7.5%;시기:2024년
한국,국가,주요 유통채널,유기농 매장,유통채널,점유율:3.3%;시기:2024년
한국,국가,주요 유통채널,드럭스토어,유통채널,점유율:2.4%;시기:2024년
한국,국가,주요 유통채널,기타,유통채널,점유율:22.2%;시기:2024년
미국,국가,생산시설등록,FFR,시설,등록 대상:국내외 식품보관시설;필수:시설명,주소,전화번호,등록번호;시기:2020년 이후
미국,국가,인증,USDA Organic,인증,적용대상:유기농 식품;기관:미국 농무부
미국,국가,인증,IFANCA Halal,인증,적용대상:종교적 인증;기관:미국 이슬람식품영양협의회
미국,국가,인증,글루텐-프리,인증,적용대상:글루텐 프리;기관:글루텐 프리 인증기관 GFCO
미국,국가,인증,Vegan,인증,적용대상:비건;기관:Vegan Awareness Foundation
미국,국가,라벨링,영어 표기,라벨,표기사항:제품명,중량,성분,알레르기,영양성분;시기:2023년 이후
미국,국가,라벨링,외국어 표기,라벨,표기사항:영어와 외국어 병기
미국,국가,유해물질,잔류허용기준,유해물질,아플라톡신 B1 B2 G1 G2:20ppb;시기:2023년
미국,국가,알레르겐,규정,대상:우유,달걀,생선,갑각류,견과류,땅콩,대두,밀,참깨;시기:2023년 1월 1일
미국,국가,유통채널,온라인,유통채널,중요성:편리성,시장확대
한국,국가,유통채널,대형마트,유통채널,중요성:가격경쟁력,신뢰성
미국,국가,소비자층,아시아계 미국인,소비자,특징:한국산 프리믹스 선호,문화적경험중시
미국,국가,소비자 니즈,간편성,요리경험,특징:빠른 조리,맛의 일관성,건강중시
한국,국가,소비자층,일반 미국인,소비자,특징:새로운 맛,세계요리 관심
대한제분,품목,장점,튀김가루,장점:고품질,가격경쟁력,엄격한 품질관리
대한제분,품목,단점,튀김가루,단점:제품군 제한,브랜드 인지도 낮음
대한제분,품목,장점,부침가루,장점:신선한 재료,가격 경쟁력
대한제분,품목,단점,부침가루,단점:제품 다양성 부족
대형 소매점,유통채널,중요성,월마트,중요성:대형 유통망,가격경쟁력
대형 소매점,유통채널,중요성,타겟,중요성:고객 충성도,시장접근성
온라인 플랫폼,유통채널,중요성,아마존,중요성:편리성,리뷰,가격비교
바이어,선택요인,중요성,품질,중요성:일관성,신뢰성
바이어,선택요인,중요성,가격,중요성:경쟁력,수익성
바이어,선택요인,중요성,브랜드평판,중요성:신뢰도,시장경쟁력
