엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
고객사 제품,제품,유형,동충하초 가공품,품목,제품명:코디셉플러스 파우더;제품 종류:동충하초 가공품;소비자가격:26.52달러;중량:60g;인증:유기가공식품;인증:국제비건;슬로건:kg당2800ppm의 동충하초 함량
월마트,Walmart,제공,경쟁제품,제품,제품명:모던 머쉬룸;가격:38.96달러;중량:1kg;원산지:미국
아마존,Amazon,제공,경쟁제품,제품,제품명:오가닉 코디셉스 머쉬룸;가격:18.95달러;중량:100g;원산지:미국
크로거,Kroger,제공,경쟁제품,제품,제품명:코디셉스 머쉬룸 익스트렉;가격:16.99달러;중량:227g;원산지:미국
호스트 디펜스,Host Defense,제공,경쟁제품,제품,제품명:코디셉스 머쉬룸 마이셀리움 파우더;가격:23.96달러;중량:100g;원산지:미국
옴 머쉬룸 슈퍼푸드,Om Mushroom Superfood,제공,경쟁제품,제품,제품명:코디셉스;가격:26.99달러;중량:100g;원산지:미국
옴 머쉬룸 슈퍼푸드,Om Mushroom Superfood,제공,경쟁제품,제품,제품명:코디셉스 머쉬룸 마이셀리움 파우더;가격:26.99달러;중량:100g;원산지:미국
해리스 티터,Harris Teeter,제공,경쟁제품,제품,제품명:리얼 머쉬룸 코디셉스-M;가격:29.95달러;중량:60g;원산지:미국
해리스 티터,Harris Teeter,제공,경쟁제품,제품,제품명:유기농 버섯 추출물;가격:29.95달러;중량:60g;원산지:미국
포스 팩터,Force Factor,제공,경쟁기업,기업,기업명:포스 팩터;설립연도:2009;국적:미국;업력:15년;업종:건강보조식품
호스트 디펜스,Host Defense,제공,경쟁기업,기업,기업명:호스트 디펜스;설립연도:1980;국적:미국;업력:44년;업종:버섯보충제
옴 머쉬룸 슈퍼푸드,Om Mushroom Superfood,제공,경쟁기업,기업,기업명:옴 머쉬룸 슈퍼푸드;설립연도:2010;국적:미국;업력:14년;업종:버섯보충제
비타민 샵,Vitamin Shoppe,유통,경쟁제품,제품,제품명:코디셉스-M;가격:29.95달러;중량:60g;원산지:미국
해리스 티터, Harris Teeter,유통,경쟁제품,제품,제품명:리얼 머쉬룸 코디셉스-M;가격:29.95달러;중량:60g;원산지:미국
