엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
콤부차 BT 라임,제품명,제품 특징,콤부차(고형차),제품 종류,제품명:콤부차 BT 라임
콤부차 BT 라임,제품명,원산지,한국,원산지:한국
콤부차 BT 라임,제품명,가격,873엔,가격:873엔
콤부차 T사,제조사,제조사명,T사,제조사명:T사
콤부차 T사,원산지,원산지,한국,원산지:한국
콤부차 T사,가격,가격,2590엔,가격:2590엔
콤부차 T사,제품명,제품명,콤부차 레몬,제품명:콤부차 레몬
콤부차 T사,제품명,제품명,콤부차 매실,제품명:콤부차 매실
콤부차 Z사,제조사,제조사명,Z사,제조사명:Z사
콤부차 Z사,원산지,원산지,한국,원산지:한국
콤부차 Z사,가격,가격,3980엔,가격:3980엔
콤부차 Z사,제품명,제품명,컴뷰티 콤부차 5종,제품명:컴뷰티 콤부차 5종
콤부차 Z사,포장 형태,포장 형태,종이/폴리에틸렌,포장 형태:종이/폴리에틸렌
콤부차 Z사,유통기한,유통기한,15개월,유통기한:15개월
콤부차 Z사,원료 및 첨가물,원료 및 첨가물,포도과즙;효모추출물;감미료(수크랄로스),속성:포도과즙;효모추출물;감미료(수크랄로스)
콤부차 피치,제품명,제품명,콤부차 피치,제품명:콤부차 피치
콤부차 피치,원산지,원산지,한국,원산지:한국
콤부차 피치,가격,가격,959엔,가격:959엔
콤부차 망고,제품명,제품명,콤부차 망고,제품명:콤부차 망고
콤부차 망고,원산지,원산지,한국,원산지:한국
콤부차 망고,가격,가격,959엔,가격:959엔
콤부차 파인애플,제품명,제품명,콤부차 파인애플,제품명:콤부차 파인애플
콤부차 파인애플,원산지,원산지,한국,원산지:한국
콤부차 파인애플,가격,가격,959엔,가격:959엔
콤부차 샤인머스캣,제품명,제품명,콤부차 샤인머스캣,제품명:콤부차 샤인머스캣
콤부차 샤인머스캣,원산지,원산지,한국,원산지:한국
콤부차 샤인머스캣,가격,가격,959엔,가격:959엔
콤부차 워터 젤리(석류),제품명,제품명,콤부차 워터 젤리(석류),제품명:콤부차 워터 젤리(석류)
콤부차 워터 젤리(석류),원산지,원산지,한국,원산지:한국
콤부차 워터 젤리(석류),가격,가격,152엔,가격:152엔
콤부차 워터 젤리(레몬&진저),제품명,제품명,콤부차 워터 젤리(레몬&진저),제품명:콤부차 워터 젤리(레몬&진저)
콤부차 워터 젤리(레몬&진저),원산지,원산지,한국,원산지:한국
콤부차 워터 젤리(레몬&진저),가격,가격,152엔,가격:152엔
퓨레스 발효식초 드링크 자몽,제품명,제품명,퓨레스 발효식초 드링크 자몽,제품명:퓨레스 발효식초 드링크 자몽
퓨레스 발효식초 드링크 자몽,제조사,제조사명,모리나가 유업,제조사명:모리나가 유업
퓨레스 발효식초 드링크 자몽,원산지,원산지,일본,원산지:일본
퓨레스 발효식초 드링크 자몽,가격,가격,322엔,가격:322엔
퓨레스 발효식초 드링크 머스캣,제품명,제품명,퓨레스 발효식초 드링크 머스캣,제품명:퓨레스 발효식초 드링크 머스캣
퓨레스 발효식초 드링크 머스캣,제조사,제조사명,모리나가 유업,제조사명:모리나가 유업
퓨레스 발효식초 드링크 머스캣,원산지,원산지,일본,원산지:일본
퓨레스 발효식초 드링크 머스캣,가격,가격,322엔,가격:322엔
