엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
중국,국가,수입,쌀,품목,국가:중국;시기:2025년 3월
중국,국가,수입,팥,품목,국가:중국;시기:2025년 3월
중국,국가,수입,콩,품목,국가:중국;시기:2025년 3월
미국,국가,수입,콩,품목,국가:미국;시기:2025년 3월
중국,국가,수입,녹두,품목,국가:중국;시기:2025년 3월
중국,국가,수입,메밀,품목,국가:중국;시기:2025년 3월
중국,국가,수입,콩나물콩,품목,국가:중국;시기:2025년 3월
중국,국가,수입,건고추,품목,국가:중국;시기:2025년 3월
중국,국가,수입,신선마늘,품목,국가:중국;시기:2025년 3월
중국,국가,수입,신선양파,품목,국가:중국;시기:2025년 3월
중국,국가,수입,생강,품목,국가:중국;시기:2025년 3월
인도,국가,수입,녹두,품목,국가:인도;시기:2025년 3월
중국,국가,수입,알땅콩,품목,국가:중국;시기:2025년 3월
중국,국가,수입,양파,품목,국가:중국;시기:2025년 3월
중국,국가,수입,생강,품목,국가:중국;시기:2025년 3월
중국,국가,수입,참깨,품목,국가:중국;시기:2025년 3월
인도,국가,수입,참깨,품목,국가:인도;시기:2025년 3월
중국,국가,수입,알땅콩,품목,국가:중국;시기:2025년 3월
중국,국가,수입,양파,품목,국가:중국;시기:2025년 3월
중국,국가,수입,생강,품목,국가:중국;시기:2025년 3월
중국,국가,수입,참깨,품목,국가:중국;시기:2025년 3월
중국,국가,수입,마늘,품목,국가:중국;시기:2025년 3월
중국,국가,수입,알땅콩,품목,국가:중국;시기:2025년 3월
중국,국가,수입,양파,품목,국가:중국;시기:2025년 3월
중국,국가,수입,생강,품목,국가:중국;시기:2025년 3월
중국,국가,수입,참깨,품목,국가:중국;시기:2025년 3월
중국,국가,수입,건고추,품목,국가:중국;시기:2025년 3월
중국,국가,수입,마늘,품목,국가:중국;시기:2025년 3월
중국,국가,수입,양파,품목,국가:중국;시기:2025년 3월
중국,국가,수입,메밀,품목,국가:중국;시기:2025년 3월
중국,국가,수입,콩나물콩,품목,국가:중국;시기:2025년 3월
중국,국가,수입,건고추,품목,국가:중국;시기:2025년 3월
중국,국가,수입,마늘,품목,국가:중국;시기:2025년 3월
중국,국가,수입,양파,품목,국가:중국;시기:2025년 3월
중국,국가,수입,생강,품목,국가:중국;시기:2025년 3월
중국,국가,수입,참깨,품목,국가:중국;시기:2025년 3월
중국,국가,수입,알땅콩,품목,국가:중국;시기:2025년 3월
중국,국가,수입,양파,품목,국가:중국;시기:2025년 3월
중국,국가,수입,생강,품목,국가:중국;시기:2025년 3월
중국,국가,수입,참깨,품목,국가:중국;시기:2025년 3월
