엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
대만,국가,시장규모,수산가공품,품목,시장규모:2023년 12.3억달러;연평균성장률:7.296
대만,국가,시장규모,수산물,품목,시장규모:2019년 9.3억달러;연평균성장률:7.296
대만,국가,수산물 7인당소비규모,수산물,품목,7인당소비규모:10.0kg;연평균성장률:6.79
대만,국가,수산물 평균가격,수산물,품목,평균가격:14.69달러;연평균증가율:0.396
대만,국가,수산물 수입액,수산물,품목,수입액:5628만달러;HS코드:1272.21
대만,국가,수산물 수입액,수산물,품목,수입액:5896만달러;HS코드:2008.99
대만,국가,수산물 수입액,수산물,품목,수입액:720.5만달러;HS코드:7605.70
대만,국가,수산물 수입액,수산물,품목,수입액:92.4만달러;HS코드:7605.70
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:770.9만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
대만,국가,수산물 수입액,수산물,품목,수입액:565.3만달러;HS코드:1605.54
