엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,시장규모,전해질음료,품목,시장규모:422조원
미국,국가,시장규모,에너지및스포츠음료,품목,시장규모:141조원
미국,국가,수입규모,HS CODE 2202.99,품목,수입액:0.12조원;시기:2023
미국,국가,시장성장률,전해질음료,속성,연평균성장률:1.8%
미국,국가,시장성장률,에너지및스포츠음료,속성,연평균성장률:3.8%
미국,국가,시장규모,청량음료,품목,시장규모:422조원
미국,기업,유통채널,에이치마트,유통채널,홈페이지:www.hmart.com
미국,기업,유통채널,한남체인,유통채널,홈페이지:njhannam.com
미국,기업,유통채널,월그린,유통채널,홈페이지:www.walgreens.com
미국,기업,유통채널,씨브이에스,유통채널,홈페이지:www.cvs.com
미국,기업,유통채널,크로거,유통채널,홈페이지:www.kroger.com
미국,기업,유통채널,월마트,유통채널,홈페이지:www.walmart.com
미국,기업,수입액,HS CODE 2202.99,속성,수입액:0.12조원;시기:2023
전해질음료,품목,주요 브랜드,게토레이,브랜드,용량:20oz;맛:과일펀치;제형:병;가격:1.38달러
전해질음료,품목,주요 브랜드,파워에이드,브랜드,용량:20oz;맛:레몬라임;제형:병;가격:1.38달러
전해질음료,품목,주요 성분,전해질,속성,나트륨:490mg;칼륨:350mg;마그네슘:105mg;칼슘:120mg
전해질음료,품목,주요 효과,수분보충,속성,효과:수분보충;전해질보충
전해질음료,품목,주요 유통채널,슈퍼마켓,유통채널,주요
전해질음료,품목,주요 유통채널,편의점,유통채널,주요
전해질음료,품목,주요 유통채널,온라인,유통채널,홈페이지:www.amazon.com
전해질음료,품목,홍보문구,글루텐 프리,속성,빈도:69
전해질음료,품목,홍보문구,비건,속성,빈도:57
전해질음료,품목,홍보문구,Non GMO,속성,빈도:14
전해질음료,품목,홍보문구,수분 보충,속성,빈도:22
전해질음료,품목,인증,GRAS,속성,기관:FDA
전해질음료,품목,인증,ISO 22000,속성,기관:글로벌
전해질음료,품목,라벨링,제품명,속성,표기:일반명칭;언어:영어+국문
전해질음료,품목,유해물질기준,아플라톡신,잔류허용기준:20ppb
전해질음료,품목,알레르겐성분,밀,달걀,생선,견과류,대두,참깨,표기:필수
미국,국가,시장성장전망,전해질음료,속성,2024-2028년 연평균성장률:1.8%
미국,국가,시장성장전망,에너지및스포츠음료,속성,2024-2028년 연평균성장률:3.8%
미국,국가,HS CODE,2202.99,속성,품명:기타;분류:설탕·감미료·맛·향 첨가 음료
미국,기업,수입액,HS CODE 2202.99,속성,수입액:1.46조원;시기:2023
미국,기업,수입순위,HS CODE 2202.99,속성,순위:4위;대상국:한국
미국,기업,수입액,HS CODE 2202.99,속성,대상국:한국;수입액:0.12조원;시기:2023
미국,기업,수입액,HS CODE 2202.99,속성,대상국:캐나다,멕시코,필리핀
