엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
인도네시아,국가,수출국,가공우유,품목,원산지:인도네시아
바나나 플레이버 밀크 드링크,제품,제품명,가공우유,품목,제품명:바나나 플레이버 밀크 드링크
가공우유,품목,제품 종류,가공우유,품목,제품 종류:가공우유
19900루피아,가격,소비자가격,바나나 플레이버 밀크 드링크,제품,소비자가격:19900루피아
200ml,용량,용량,바나나 플레이버 밀크 드링크,제품,용량:200ml
높은 원유 함량,특징,특징,바나나 플레이버 밀크 드링크,제품,특징:높은 원유 함량;달콤하고 풍부한 맛
PT Cisarua Mountain Dairy,기업,제조사,바나나 플레이버 밀크 드링크,제품,제조사:PT Cisarua Mountain Dairy
PT Indolakto,기업,제조사,바나나 플레이버 밀크 드링크,제품,제조사:PT Indolakto
할랄 인증,인증,인증,바나나 플레이버 밀크 드링크,제품,인증:Halal
쇼핑몰,유통채널,판매처,토코피디아,온라인쇼핑몰,토코피디아
쇼핑몰,유통채널,판매처,쇼피,온라인쇼핑몰,쇼피
쇼핑몰,유통채널,판매처,라자다,온라인쇼핑몰,라자다
수라바야,지역,시장,수라바야,도시,수라바야
하이퍼마트,유통채널,매장,Hypermart,슈퍼마켓,인도네시아
파파야 프레쉬 갤러리,유통채널,매장,Papaya Fresh Gallery,아시안마트,인도네시아
인도마렛,유통채널,매장,Indomaret,편의점,인도네시아
호키,유통채널,매장,Hokky,슈퍼마켓,인도네시아
경쟁제품,품목,경쟁제품,치머리 말차,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,인도밀크 서울 바나나 플레이버,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,울트라밀크 라사 카라멜,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,치머리 마리 비스킷,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,다이아몬드 밀크 마시멜로우,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,인도밀크 코리안 스트로베리,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,울트라밀크 라사 스트로베리,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,치머리 스트로베리,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,UHT 엑스트라 스트로베리 로즈 밀크 위드 콜라겐,가공우유,경쟁제품
경쟁제품,품목,경쟁제품,UHT 엑스트라 바닐라 캐모마일 밀크,가공우유,경쟁제품
경쟁기업,국적,업력,피티 치사루아,인도네시아,31년
경쟁기업,국적,업력,피티 울트라자야,인도네시아,53년
경쟁기업,국적,업력,피티 그린필즈,인도네시아,27년
경쟁기업,인증,인증,피티 치사루아,Halal;BPOM,인증
경쟁기업,인증,인증,피티 울트라자야,Halal;BPOM;FSC,인증
경쟁기업,인증,인증,피티 그린필즈,Halal;BPOM,인증
경쟁기업,포장,포장 형태,피티 치사루아,테트라팩,포장
경쟁기업,포장,포장 형태,피티 울트라자야,테트라팩,포장
경쟁기업,포장,포장 형태,피티 그린필즈,테트라팩,포장
경쟁제품,맛,맛,경쟁제품,맛,딸기;바나나;말차;캐러멜;비스킷;마시멜로우;코코넛;바닐라 캐모마일
인도네시아,국가,시장,인도네시아,국가,인도네시아
인도네시아,지역,도시,수라바야,도시,수라바야
인도네시아,지역,도시,자카르타,도시,자카르타
인도네시아,지역,도시,반둥,도시,반둥
인도네시아,유통채널,시장,하이퍼마트,슈퍼마켓,인도네시아
인도네시아,유통채널,시장,아시안마트,아시안마트,인도네시아
인도네시아,유통채널,시장,편의점,편의점,인도네시아
인도네시아,유통채널,시장,온라인쇼핑몰,온라인쇼핑몰,인도네시아
인도네시아,인증,인증,Halal,인증,인증
인도네시아,인증,인증,BPOM,인증,인증
인도네시아,포장,포장,테트라팩,포장,포장
인도네시아,포장,포장,종이팩,포장,포장
인도네시아,맛,맛,딸기,맛,딸기
인도네시아,맛,맛,바나나,맛,바나나
인도네시아,맛,맛,말차,맛,말차
인도네시아,맛,맛,캐러멜,맛,캐러멜
인도네시아,맛,맛,비스킷,맛,비스킷
인도네시아,맛,맛,마시멜로우,맛,마시멜로우
인도네시아,맛,맛,코코넛,맛,코코넛
인도네시아,맛,맛,바닐라 캐모마일,맛,바닐라 캐모마일
