엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
ENI 디스트. 주식회사,회사,수입 및 유통,한국,국가,설립연도:2000
ENI 디스트. 주식회사,회사,수입 및 유통,미국,국가,설립연도:2000
ENI 디스트. 주식회사,회사,취급품목,스낵,제품유형,수입품목
ENI 디스트. 주식회사,회사,취급품목,라면,제품유형,수입품목
ENI 디스트. 주식회사,회사,취급품목,음료,제품유형,수입품목
ENI 디스트. 주식회사,회사,취급품목,생활용품,제품유형,수입품목
ENI 디스트. 주식회사,회사,수입국,한국,국가
ENI 디스트. 주식회사,회사,수입국,일본,국가
ENI 디스트. 주식회사,회사,수입국,중국,국가
ENI 디스트. 주식회사,회사,수입국,베트남,국가
ENI 디스트. 주식회사,회사,수입국,멕시코,국가
ENI 디스트. 주식회사,회사,수입국,캐나다,국가
ENI 디스트. 주식회사,회사,수입국,이탈리아,국가
ENI 디스트. 주식회사,회사,수입국,스페인,국가
ENI 디스트. 주식회사,회사,수입국,브라질,국가
ENI 디스트. 주식회사,회사,수입국,인도,국가
ENI 디스트. 주식회사,회사,수입국,콜롬비아,국가
월마트,회사,운영,미국,국가,홈페이지:www.walmart.com
월마트,회사,매출액,약 6113억달러,금액,2023년
월마트,회사,매장수,약 4606개,개수,2024년
세븐일레븐,회사,운영,미국,국가,홈페이지:www.7-eleven.com
세븐일레븐,회사,매장수,9402개,개수,2024년
세븐일레븐,회사,취급품목,가공식품,제품유형
세븐일레븐,회사,취급품목,주류,제품유형
세븐일레븐,회사,취급품목,음료류,제품유형
세븐일레븐,회사,취급품목,냉동식품,제품유형
세븐일레븐,회사,취급품목,생활용품,제품유형
세븐일레븐,회사,취급품목,여행용품,제품유형
세븐일레븐,회사,취급품목,문구류,제품유형
세븐일레븐,회사,입점절차,홈페이지 접속 후 양식 기입,절차
써클케이,회사,운영,미국,국가,홈페이지:www.circlek.com
써클케이,회사,매장수,7107개,개수,2024년
써클케이,회사,취급품목,가공식품,제품유형
써클케이,회사,취급품목,주류,제품유형
써클케이,회사,취급품목,음료류,제품유형
써클케이,회사,취급품목,생활용품,제품유형
에이치마트,회사,운영,미국,국가,홈페이지:www.hmart.com
에이치마트,회사,매장수,97개,개수,2024년
에이치마트,회사,취급품목,신선식품,제품유형
에이치마트,회사,취급품목,즉석식품,제품유형
에이치마트,회사,취급품목,스낵류,제품유형
에이치마트,회사,취급품목,건강식품,제품유형
아마존,회사,운영,미국,국가,홈페이지:www.amazon.com
아마존,회사,매출액,약 3956억달러,금액,2023년
아마존,회사,취급브랜드,사마빌라,브랜드명
아마존,회사,취급브랜드,오뚜기,브랜드명
아마존,회사,취급품목,라면스프,제품유형
아마존,회사,취급품목,기타,제품유형
월마트 온라인,회사,운영,미국,국가,홈페이지:www.walmart.com
월마트 온라인,회사,매출액,약 649억달러,금액,2023년
월마트 온라인,회사,취급브랜드,오뚜기,브랜드명
월마트 온라인,회사,취급브랜드,혹시,브랜드명
월마트 온라인,회사,취급품목,라면스프,제품유형
월마트 온라인,회사,취급품목,식료품,제품유형
세븐일레븐,회사,운영,미국,국가,홈페이지:www.7-eleven.com
세븐일레븐,회사,매장수,9402개,개수,2024년
세븐일레븐,회사,취급품목,가공식품,제품유형
세븐일레븐,회사,취급품목,주류,제품유형
세븐일레븐,회사,취급품목,음료류,제품유형
세븐일레븐,회사,취급품목,냉동식품,제품유형
세븐일레븐,회사,취급품목,생활용품,제품유형
세븐일레븐,회사,취급품목,여행용품,제품유형
써클케이,회사,운영,미국,국가,홈페이지:www.circlek.com
써클케이,회사,매장수,7107개,개수,2024년
써클케이,회사,취급품목,가공식품,제품유형
써클케이,회사,취급품목,주류,제품유형
써클케이,회사,취급품목,음료류,제품유형
써클케이,회사,취급품목,생활용품,제품유형
에이치마트,회사,운영,미국,국가,홈페이지:www.hmart.com
에이치마트,회사,매장수,97개,개수,2024년
에이치마트,회사,취급품목,신선식품,제품유형
에이치마트,회사,취급품목,즉석식품,제품유형
에이치마트,회사,취급품목,스낵류,제품유형
아마존,회사,운영,미국,국가,홈페이지:www.amazon.com
아마존,회사,매출액,약 3956억달러,금액,2023년
아마존,회사,취급브랜드,사마빌라,브랜드명
아마존,회사,취급브랜드,오뚜기,브랜드명
아마존,회사,취급품목,라면스프,제품유형
아마존,회사,취급품목,기타,제품유형
