엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
제품명,품목,제품명:잇츠보리 간편보리차,제품,국가:한국;시기:2024년 11월
제품명,품목,제품명:잇츠보리 간편보리차,제품,가격:4.55달러;용량:120g/12회분
제품명,품목,제품명:잇츠보리 간편보리차,제품,특징:국내산 보리만 사용;첨가물 및 보존물 제로;미네랄 함량 최대 3배
제품명,품목,제품명:잇츠보리 간편보리차,제품,유형:액상스틱
제품명,품목,제품명:잇츠보리 간편보리차,제품,원산지:한국
제품명,품목,제품명:잇츠보리 간편보리차,제품,제공량:120g/12회분
제품명,품목,제품명:잇츠보리 간편보리차,제품,가격:4.55달러
제품명,품목,제품명:잇츠보리 간편보리차,제품,포장형태:스틱포장
제품명,품목,제품명:잇츠보리 간편보리차,제품,특징:무첨가;미네랄 함량 최대
제품명,품목,제품명:야마산 교토 우지,제품,원산지:일본
제품명,품목,제품명:야마산 교토 우지,제품,가격:18.64달러
제품명,품목,제품명:야마산 교토 우지,제품,특징:유기농;오가닉;일본산
제품명,품목,제품명:야마산 교토 우지,제품,중량:8g*30ea
제품명,품목,제품명:야마산 교토 우지,제품,유형:티백
제품명,품목,제품명:로스티드 발리 티,제품,원산지:한국
제품명,품목,제품명:로스티드 발리 티,제품,가격:11.45달러
제품명,품목,제품명:로스티드 발리 티,제품,특징:발리 티;로스티드;한국산
제품명,품목,제품명:로스티드 발리 티,제품,중량:10g*30ea
제품명,품목,제품명:로스티드 발리 티,제품,유형:티백
제품명,품목,제품명:발리 티(언스위튼드),제품,원산지:한국
제품명,품목,제품명:발리 티(언스위튼드),제품,가격:1.99달러
제품명,품목,제품명:발리 티(언스위튼드),제품,특징:구수한 맛;액상;한국산
제품명,품목,제품명:발리 티(언스위튼드),제품,용량:500ml
제품명,품목,제품명:오가닉 발리 티,제품,원산지:한국
제품명,품목,제품명:오가닉 발리 티,제품,가격:1.99달러
제품명,품목,제품명:오가닉 발리 티,제품,특징:유기농;구수한 맛;액상
제품명,품목,제품명:스티즈 오가닉 그린 티,제품,원산지:미국
제품명,품목,제품명:스티즈 오가닉 그린 티,제품,가격:2.49달러
제품명,품목,제품명:스티즈 오가닉 그린 티,제품,특징:유기농;그린티;액상
제품명,품목,제품명:더 릴 아이스티,제품,원산지:미국
제품명,품목,제품명:더 릴 아이스티,제품,가격:2.99달러
제품명,품목,제품명:더 릴 아이스티,제품,특징:과일차;무설탕;액상
제품명,품목,제품명:제비아 제로 슈거 티,제품,원산지:캐나다
제품명,품목,제품명:제비아 제로 슈거 티,제품,가격:2.29달러
제품명,품목,제품명:제비아 제로 슈거 티,제품,특징:제로 슈거;과일차;액상
제품명,품목,제품명:저스트 아이스 티,제품,원산지:미국
제품명,품목,제품명:저스트 아이스 티,제품,가격:2.99달러
제품명,품목,제품명:저스트 아이스 티,제품,특징:망고 화이트;과일차;액상
제품명,품목,제품명:세인트 제임스 유기농 블랙 티,제품,원산지:미국
제품명,품목,제품명:세인트 제임스 유기농 블랙 티,제품,가격:2.99달러
제품명,품목,제품명:세인트 제임스 유기농 블랙 티,제품,특징:레드 라즈베리;유기농;액상
기업명,E사,경영형태,차 및 약재 생산,수작업 가공,제품 공급,국적,한국
기업명,E사,설립연도,1994년
기업명,E사,진출채널,오프라인:에이치 마트,온라인:아마존,홈페이지,페이스북,인스타그램
기업명,E사,포장현지화,상,포장 디자인 및 문구 현지화
기업명,E사,홍보현지화,중,글로벌 홈페이지 및 SNS 활용
기업명,A사,경영형태,한의학 건강식품,음료 및 장류 제조,국적,한국
기업명,A사,설립연도,2002년
기업명,A사,진출채널,에이치 마트,홈페이지,유튜브,인스타그램
기업명,A사,포장현지화,중,포장 디자인 및 문구 현지화
기업명,A사,홍보현지화,하,홈페이지 및 SNS 활용
기업명,제비아 주식회사,설립연도,2007년
기업명,제비아 주식회사,본사,로스앤젤레스 CA
기업명,제비아 주식회사,진출채널,스프라우츠 파머스 마켓,아마존,월마트,홈페이지,SNS
기업명,제비아 주식회사,포장현지화,상,포장 디자인 및 문구 현지화
기업명,제비아 주식회사,홍보현지화,상,홈페이지 및 SNS 적극 활용
원산지,한국,제품,보리차,액상,가격,4.55달러,포장형태,스틱포장,특징,무첨가,미네랄 함량 최대
원산지,일본,제품,야마산 교토 우지,티백,가격,18.64달러
원산지,한국,제품,로스티드 발리 티,티백,가격,11.45달러
원산지,한국,제품,발리 티(언스위튼드),액상,가격,1.99달러
원산지,한국,제품,오가닉 발리 티,액상,가격,1.99달러
원산지,미국,제품,스티즈 오가닉 그린 티,액상,가격,2.49달러
원산지,미국,제품,더 릴 아이스티,액상,가격,2.99달러
원산지,캐나다,제품,제비아 제로 슈거 티,액상,가격,2.29달러
원산지,미국,제품,저스트 아이스 티,액상,가격,2.99달러
원산지,미국,제품,세인트 제임스 유기농 블랙 티,액상,가격,2.99달러
