엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
대만,국가,수출 대상,전복죽,품목,시기:2024년
한국,국가,수출국,전복죽,품목,시기:2024년
웨이왕 주식회사,기업,제조사,전복죽,품목,국적:대만;설립연도:1959
오 시커 푸드 인더스트리,기업,제조사,전복죽,품목,국적:말레이시아;설립연도:없음
굿 플렌티 인더스트리얼,기업,제조사,전복죽,품목,국적:대만;설립연도:1981
까르푸,기업,유통채널,전복죽,품목,국적:대만;유통채널:오프라인
시티슈퍼,기업,유통채널,전복죽,품목,국적:대만;유통채널:오프라인
세븐일레븐,기업,유통채널,전복죽,품목,국적:대만;유통채널:오프라인
쇼피,온라인쇼핑몰,판매채널,전복죽,품목,국적:한국|대만
모모샵,온라인쇼핑몰,판매채널,전복죽,품목,국적:한국
대만,국가,시장,전복죽,품목,시기:2024년
대만,국가,시장,전복죽,품목,시기:2024년
대만,국가,시장,전복죽,품목,시기:2024년
대만,국가,시장,전복죽,품목,시기:2024년
대만,국가,시장,전복죽,품목,시기:2024년
대만,국가,시장,전복죽,품목,시기:2024년
대만,국가,시장,전복죽,품목,시기:2024년
대만,국가,시장,전복죽,품목,시기:2024년
