엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
영국,국가,시장규모,제과시장,시장,시기:2023년;규모:24.8조원;성장률:3.4%
영국,국가,시장규모,설탕제과시장,시장,시기:2023년;규모:3.4조원;성장률:1.7%
영국,국가,수입액,HS CODE 2005.99 수입액,시장,시기:2023년;수입액:3081억원;성장률:16.3%
영국,국가,수입액,영국 對한국 수입액,시장,시기:2023년;수입액:89억 원;성장률:38.7%
영국,국가,시장규모,영국 제과시장,시장,시기:2023년;규모:24.8조원
영국,국가,시장규모,영국 설탕제과시장,시장,시기:2023년;규모:3.4조원
영국,국가,유통채널 점유율,하이퍼마켓/슈퍼마켓,유통채널,시기:2024년;점유율:45.2%
영국,국가,유통채널 점유율,온라인,유통채널,시기:2024년;점유율:9.6%
영국,국가,유통채널 점유율,할인점,유통채널,시기:2024년;점유율:6.0%
영국,국가,유통채널 점유율,편의점,유통채널,시기:2024년;점유율:5.2%
영국,국가,유통채널 점유율,드럭스토어,유통채널,시기:2024년;점유율:4.4%
영국,국가,유통채널 점유율,유기농 식품 매장,유통채널,시기:2024년;점유율:4.4%
영국,국가,유통채널 점유율,기타,유통채널,시기:2024년;점유율:25.2%
테스코,기업,유통채널,테스코,유통업체,규모:약 114.99조원; 매장수:3712; 점유율:55%
웨이트로즈앤파트너스,기업,유통채널,웨이트로즈앤파트너스,유통업체,규모:약 12조원; 매장수:329
부츠,기업,유통채널,부츠,유통업체,규모:약 8조 2464억 원; 매장수:2000
슈퍼드러그,기업,유통채널,슈퍼드러그,유통업체,규모:약 2조 3903억 원; 매장수:830
아마존 영국,기업,유통채널,아마존 영국,온라인쇼핑몰,매출액:약 46조 4362억 원
이베이 영국,기업,유통채널,이베이 영국,온라인쇼핑몰,매출액:약 2조 2243억 원
영국,국가,인증,유기농 인증기관,기관,코드:GB-ORG-02;GB-ORG-04;GB-ORG-05;GB-ORG-06;GB-ORG-07;GB-ORG-09;GB-ORG-13;GB-ORG-17
영국,국가,인증,유기농 라벨,라벨,표기:유기농;코드번호;원산지
영국,국가,규제,식품첨가물,규제,잔류허용기준:아스코르빈산: GMP; 구연산: GMP; 글리세롤: GMP; 젖산: GMP; 레시틴: 채소; 잔탄검: 젤리용; 말티톨: GMP; 벤조산: 규제; 소듐 벤조에이트: 1.5mg/kg
영국,국가,규제,유해물질,규제,잔류허용기준:살모넬라균: 0/25g; 제랄레논: 20μg/kg; 데옥시니발레놀: 750μg/kg; 오크라톡신 A: 10.0μg/kg; 아플라톡신: B1 5.0μg/kg, 총 10.0μg/kg
영국,국가,규제,알레르겐 성분,성분,목록:셀러리,글루텐,갑각류,달걀,생선,루핀,우유,연체동물,겨자,땅콩,참깨,대두,이산화황,견과류
영국,국가,라벨링,포장 라벨,라벨,표기사항:제품명,유통기한,경고,순중량,영양성분표,성분목록,원산지,제품번호,보관조건,사용법,알레르기성분,제조사,수입사
영국,국가,포장,전면 영양 라벨,라벨,표기:지방,포화지방,설탕,소금,칼로리 색상:초록(낮음),주황(중간),빨강(높음)
영국,국가,인증,유기농 관리기관,기관,기관명:Organic Farmers & Growers CIC,Organic Food Federation,Soil Association Certification, Biodynamic Association Certification, Irish Organic Association, Organic Trust, OF&G Scotland
영국,국가,인증,유기농 용어,용어,사용조건:생산,재배,가공,라벨링,승인기관 인증 필요
영국,국가,인증,유기농 라벨,라벨,표기:유기농;코드번호;원산지
영국,국가,홍보문구,전통적 조리법,문구,내용:100시간 조리과정,전통적 맛 강조
영국,국가,홍보,전통 디저트,디저트,스티키토피푸딩,라이스푸딩 등 전통 디저트와 유사성 강조
영국,국가,시장,건조 과일,품목,특징:달콤,천연,섬유질,비타민,미네랄,단백질,철분,건강효과
영국,국가,유통채널,온라인,유통채널,시기:2024;점유율:9.6%
영국,국가,유통채널,하이퍼마켓/슈퍼마켓,유통채널,시기:2024;점유율:45.2%
영국,국가,유통채널,기타,유통채널,시기:2024;점유율:25.2%
영국,국가,시장,도라지정과,품목,특징:전통적,건강,전통적 조리법,이국적
영국,국가,시장,건조 과일,품목,특징:달콤,천연,섬유질,비타민,미네랄,단백질,철분
영국,국가,시장,건조 과일,특징,키워드:천연,비건,프리미엄,유기농,건강
영국,국가,시장,건조 과일,효능,키워드:항산화,에너지,피부,심장 건강,면역력
영국,국가,시장,건조 과일,홍보문구,키워드:천연,비건,프리미엄
영국,국가,시장,건조 과일,유통채널,점유율,시기:2024;하이퍼마켓/슈퍼마켓 45.2%
영국,국가,시장,건조 과일,유통채널,점유율,시기:2024;온라인 9.6%
영국,국가,시장,건조 과일,유통채널,점유율,시기:2024;기타 25.2%
