엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
2024,연도,,,"시기",시기:2024
미국,국가,,,"국가",국가:미국
한라봉차,품목,,,"제품명",제품명:한라봉차
경쟁력분석형,문서제목,,,,"문서제목",경쟁력분석형
J사,기업,생산,한라봉차,품목,제품명:J사 1) 제주가 키운 한라봉차
액상차,제품종류,,,"제품 종류",제품종류:액상차
7.96달러,가격,,,"소비자가격",소비자가격:7.96달러
570g,중량,,,"중량",중량:570g
플라스틱병,포장형태,,,"포장",포장:플라스틱병
HACCP,인증,,,"인증",인증:HACCP
FDA,인증,,,"인증",인증:FDA
FSSC 22000,인증,,,"인증",인증:FSSC 22000
ISO22000,인증,,,"인증",인증:ISO22000
아마존,온라인쇼핑몰,판매,한라봉차,품목,판매처:아마존
월마트,온라인쇼핑몰,판매,한라봉차,품목,판매처:월마트
크로거,온라인쇼핑몰,판매,한라봉차,품목,판매처:크로거
아마존,온라인쇼핑몰,판매,허니 제주 한라봉 티,품목,판매처:아마존
월마트,온라인쇼핑몰,판매,허니 제주 한라봉 티,품목,판매처:월마트
크로거,온라인쇼핑몰,판매,허니 제주 한라봉 티,품목,판매처:크로거
한남체인,유통채널,입점,한라봉차,품목,입점처:한남체인
본스,유통채널,입점,한라봉차,품목,입점처:본스
월마트,유통채널,입점,한라봉차,품목,입점처:월마트
D사,기업,제조,한라봉차,품목,제조사:D사
A사,기업,제조,한라봉차,품목,제조사:A사
E사,기업,제조,한라봉차,품목,제조사:E사
F사,기업,제조,마멀레이드,품목,제조사:F사
스머커스,기업,제조,마멀레이드,품목,제조사:스머커스
폴라너,기업,제조,마멀레이드,품목,제조사:폴라너
크로거,기업,제조,마멀레이드,품목,제조사:크로거
스머커스,기업,제조,마멀레이드,품목,제조사:스머커스
안드로스,기업,제조,마멀레이드,품목,제조사:안드로스
알버트슨 컴퍼니,기업,제조,마멀레이드,품목,제조사:알버트슨 컴퍼니
허니 한라봉 티,제품,판매,아마존,온라인쇼핑몰,판매처:아마존
허니 제주 한라봉 티,제품,판매,아마존,온라인쇼핑몰,판매처:아마존
허니 한라봉 티,제품,판매,월마트,온라인쇼핑몰,판매처:월마트
허니 제주 한라봉 티,제품,판매,월마트,온라인쇼핑몰,판매처:월마트
스머커스,기업,제조,마멀레이드,품목,제조사:스머커스
폴라너,기업,제조,마멀레이드,품목,제조사:폴라너
크로거,기업,제조,마멀레이드,품목,제조사:크로거
스머커스,기업,제조,마멀레이드,품목,제조사:스머커스
안드로스,기업,제조,마멀레이드,품목,제조사:안드로스
알버트슨 컴퍼니,기업,제조,마멀레이드,품목,제조사:알버트슨 컴퍼니
한남체인,유통채널,입점,한라봉차,품목,입점처:한남체인
본스,유통채널,입점,한라봉차,품목,입점처:본스
월마트,유통채널,입점,한라봉차,품목,입점처:월마트
2024,연도,,,"시기",시기:2024
2024년,연도,,,"시기",시기:2024년
2024.07.01,날짜,,,"시기",시기:2024.07.01
1달러=1382.40원,환율,,,"환율",환율:1달러=1382.40원
2024.08.02,날짜,,,"시기",시기:2024.08.02
2024.08.02,날짜,,,"시기",시기:2024.08.02
2024.07.01,날짜,,,"시기",시기:2024.07.01
2024.07.01,날짜,,,"시기",시기:2024.07.01
