엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
몽골,국가,수출시장,한국,국가,시기:2023
몽골,국가,수입시장,한국,국가,시기:2023
한국,기업,수출,몽골,국가,품목:농산물;가공식품;축산물;수출액:1억603만1천달러;증감률:28.6
몽골,국가,수입,한국,국가,품목:조제식료품;냉동닭고기;초콜릿;사탕수수기타;쌀;설탕과자기타;음료기타;스위트비스킷;파스타;맥주;증감률:16.6
한국,기업,수출,몽골,국가,품목:라면;맥주;기타무알콜음료;소스조제품기타;조제식료품기타;증감률:28.6
한국,기업,수출,몽골,국가,품목:농산물;임산물;축산물;증감률:22.5
몽골,기업,수입,한국,기업,업체명:Universe foods LLC
몽골,기업,수입,한국,기업,업체명:I&R MONGOLIA LLC
몽골,국가,수입신고서,수입업체,서류,서류:수입신고서;운송서류;포장명세서;원산지증명서;매매계약서;건강위생증명서;라이선스;수입후제품보관창고증명서;은행송금증
몽골,국가,수입검역,수입업체,서류,서류:ISO인증서;제품리스트;가격리스트;결제조건
몽골,국가,수출검역,수출업체,서류,서류:수출식물검사신청서;수출검사대상품목;수입허가증명서;수출검역요령준수서류;선적관련서류;수출상대국요구사항
몽골,국가,수출신고,수출업체,서류,서류:수출신고서;상업송장;포장명세서;수출신고근거서류
몽골,국가,수출신고,관세청,시스템,시스템:UNI-PASS
몽골,국가,수출절차,수출업체,절차,절차:수출신고서작성;서류제출;검사;적재
몽골,국가,수출절차,관세청,절차,절차:서류심사;현품검사;자동수리
몽골,국가,수출검역,수출업체,서류,서류:수출식물검사신청서;수출검사대상품목;수입허가증명서;수출검역요령준수서류
한국,기업,수출,몽골,국가,품목:김치;인스턴트;대두;대두가공품;수출액:약43억달러;증감률:28.6
한국,기업,수출,몽골,국가,품목:육류;유제품;밀가루;수출액:약7억원;증감률:22.5
몽골,국가,수입,한국,국가,품목:조제식료품;냉동닭고기;초콜릿;사탕수수기타;수입액:약1억1천달러;증감률:16.6
몽골,국가,수입,한국,국가,품목:조제식료품;냉동닭고기;초콜릿;사탕수수기타;수입액:약1억1천달러;증감률:16.6
한국,기업,수출,몽골,국가,품목:라면;맥주;기타무알콜음료;증감률:54.0;143.8;48.3
몽골,국가,수입,한국,국가,품목:조제식료품;냉동닭고기;초콜릿;사탕수수기타;증감률:16.6
