엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
몽골,국가,수출시장,한국,국가,시기:2024년;시장:몽골
소주,품목,생산,한국,국가,제조사:A사;제품명:소주
A사,기업,제조,소주,품목,제품명:A사 수박 소주;용량:360ml;가격:8850투그릭;원산지:한국
A사,기업,제조,소주,품목,제품명:A사 청포도 소주;용량:360ml;가격:8850투그릭;원산지:한국
A사,기업,제조,소주,품목,제품명:A사 망고 소주;용량:360ml;가격:8050투그릭;원산지:한국
A사,기업,제조,소주,품목,제품명:A사 딸기 소주;용량:360ml;가격:9350투그릭;원산지:한국
A사,기업,제조,소주,품목,제품명:A사 요거트 소주;용량:360ml;가격:9358투그릭;원산지:한국
B사,기업,제조,소주,품목,제품명:B사 청포도 소주;용량:360ml;가격:9358투그릭;원산지:한국
B사,기업,제조,소주,품목,제품명:B사 딸기 소주;용량:360ml;가격:9348투그릭;원산지:한국
B사,기업,제조,소주,품목,제품명:B사 망고 소주;용량:360ml;가격:8050투그릭;원산지:한국
C사,기업,제조,소주,품목,제품명:달빛 딸기 소주;용량:360ml;가격:9199투그릭;원산지:한국
C사,기업,제조,소주,품목,제품명:달빛 청포도 소주;용량:360ml;가격:9199투그릭;원산지:한국
C사,기업,제조,소주,품목,제품명:달빛 요거트 소주;용량:360ml;가격:9358투그릭;원산지:한국
경쟁제품,품목,포장형태,유리병,포장형태,포장형태:유리병
경쟁제품,품목,도수,12.0~13.5%,기타 표기사항,도수:12.0~13.5%
경쟁제품,품목,맛,청포도|딸기|블루베리|수박|망고|요거트|기본,특징,과일맛 다양
경쟁제품,품목,가격,평균:2581투그릭/100ml,용량,360ml
경쟁제품,품목,유통기한,10년,포장,유리병
경쟁제품,품목,원산지,한국,제품 특징,한국산 소주
경쟁제품,품목,도수,12.0~13.5%,기타 표기사항,도수:12.0~13.5%
경쟁제품,품목,맛,청포도|딸기|블루베리|수박|망고|요거트|기본,특징,다양한 과일맛
A사,기업,포장 현지화,미진행,홍보 현지화,미진행
B사,기업,포장 현지화,중간수준,홍보 현지화,중간수준
C사,기업,포장 현지화,중간수준,홍보 현지화,중간수준
A사,기업,생산방식,국내제조,유통채널,오프라인:지에스25,이마트,노민;온라인:쇼피,이마트,노민
B사,기업,생산방식,국내제조,유통채널,오프라인:지에스25,이마트,노민;온라인:이마트,노민
C사,기업,생산방식,현지제조,유통채널,노민
몽골,국가,시장,한국,국가,수입제품:한국산 소주
쇼피,온라인쇼핑몰,판매중,한국산 소주,품목,제품명:한국산 소주
이마트,오프라인매장,판매중,한국산 소주,품목,제품명:한국산 소주
노민,오프라인매장,판매중,한국산 소주,품목,제품명:한국산 소주
경쟁제품,품목,가격,평균:2581투그릭/100ml,용량,360ml
경쟁제품,품목,유통기한,10년,포장,유리병
경쟁제품,품목,맛,청포도|딸기|블루베리|수박|망고|요거트|기본,특징,다양한 과일맛
몽골,국가,시장,한국,국가,수입제품:한국산 소주
몽골,국가,시장,한국,국가,수입제품:한국산 소주
