엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
태국,국가,수출국,한국,국가,국가:태국;시기:2024년
태국,국가,수입국,중국,국가,국가:중국;시기:2024년
태국,국가,수입국,일본,국가,국가:일본;시기:2024년
태국,국가,수입국,미국,국가,국가:미국;시기:2024년
태국,국가,수입국,인도네시아,국가,국가:인도네시아;시기:2024년
태국,국가,수입국,말레이시아,국가,국가:말레이시아;시기:2024년
태국,국가,수입국,캄보디아,국가,국가:캄보디아;시기:2024년
태국,국가,수입국,필리핀,국가,국가:필리핀;시기:2024년
태국,국가,수입국,미얀마,국가,국가:미얀마;시기:2024년
태국,국가,수입국,한국,국가,국가:한국;시기:2024년
태국,국가,수출품목,쌀(정미),품목,품목:쌀(정미);시기:2024년
태국,국가,수출품목,두리안,품목,품목:두리안;시기:2024년
태국,국가,수출품목,닭고기조제품,품목,품목:닭고기조제품;시기:2024년
태국,국가,수출품목,사탕수수당(기타),품목,품목:사탕수수당(기타);시기:2024년
태국,국가,수출품목,사탕수수(기타),품목,품목:사탕수수(기타);시기:2024년
태국,국가,수출품목,카사바전분,품목,품목:카사바전분;시기:2024년
태국,국가,수출품목,조제식료품,품목,품목:조제식료품;시기:2024년
태국,국가,수출품목,절단한냉동닭고기,품목,품목:절단한냉동닭고기;시기:2024년
태국,국가,수출품목,건조김,품목,품목:건조김;시기:2024년
태국,국가,수출품목,라면,품목,품목:라면;시기:2024년
태국,국가,수출품목,신선 딸기,품목,품목:신선 딸기;시기:2024년
태국,국가,수출품목,조제식료품(기타),품목,품목:조제식료품(기타);시기:2024년
태국,국가,수출품목,소스 조제품(기타),품목,품목:소스 조제품(기타);시기:2024년
태국,국가,수입품목,대두(기타),품목,품목:대두(기타);시기:2024년
태국,국가,수입품목,대두유 추출 유박,품목,품목:대두유 추출 유박;시기:2024년
태국,국가,수입품목,밀(기타),품목,품목:밀(기타);시기:2024년
태국,국가,수입품목,조제식료품,품목,품목:조제식료품;시기:2024년
태국,국가,수입품목,카사바,품목,품목:카사바;시기:2024년
태국,국가,수입품목,옥수수(기타),품목,품목:옥수수(기타);시기:2024년
태국,국가,수입품목,신선 포도,품목,품목:신선 포도;시기:2024년
태국,국가,수입품목,무첨가 우유·크림,품목,품목:무첨가 우유·크림;시기:2024년
태국,국가,수입품목,신선 사과,품목,품목:신선 사과;시기:2024년
태국,국가,수입품목,고체 우유,품목,품목:고체 우유;시기:2024년
태국,국가,수출품목,한국산 건조김,품목,품목:한국산 건조김;시기:2024년
태국,국가,수출품목,한국산 라면,품목,품목:한국산 라면;시기:2024년
태국,국가,수출품목,한국산 신선 딸기,품목,품목:한국산 신선 딸기;시기:2024년
태국,국가,수출품목,한국산 조제식료품(기타),품목,품목:한국산 조제식료품(기타);시기:2024년
태국,국가,수출품목,한국산 소스 조제품(기타),품목,품목:한국산 소스 조제품(기타);시기:2024년
태국,국가,수입품목,한국산 수입 라면,품목,품목:한국산 수입 라면;시기:2024년
